flow_id,signal_time,entry_time,regime_time,period,net_r_5bps,atr_rank_90d
1955,2024-05-06 11:15:00+00:00,2024-05-06 12:45:00+00:00,2024-05-06 12:30:00+00:00,2024,0.2458861980704895,0.7217592592592592
1957,2024-05-07 19:30:00+00:00,2024-05-07 23:00:00+00:00,2024-05-07 22:45:00+00:00,2024,-1.0642735091785331,0.3443287037037037
1968,2024-05-14 02:00:00+00:00,2024-05-14 02:00:00+00:00,2024-05-14 01:45:00+00:00,2024,1.429078462348608,0.2290509259259259
1979,2024-05-23 13:45:00+00:00,2024-05-23 13:45:00+00:00,2024-05-23 13:30:00+00:00,2024,1.46308386796838,0.6402777777777777
1987,2024-05-29 08:00:00+00:00,2024-05-29 08:00:00+00:00,2024-05-29 07:45:00+00:00,2024,-1.0690357851870806,0.2138888888888888
2000,2024-06-07 18:00:00+00:00,2024-06-07 18:00:00+00:00,2024-06-07 17:45:00+00:00,2024,-1.0383932943906478,0.5833333333333334
2007,2024-06-14 04:15:00+00:00,2024-06-14 15:45:00+00:00,2024-06-14 15:30:00+00:00,2024,1.412415060553227,0.5458333333333333
2012,2024-06-17 15:15:00+00:00,2024-06-18 01:30:00+00:00,2024-06-18 01:15:00+00:00,2024,-1.0512266870557596,0.6105324074074074
2023,2024-06-23 05:15:00+00:00,2024-06-23 14:45:00+00:00,2024-06-23 14:30:00+00:00,2024,1.2299064942874465,0.0167824074074074
2040,2024-07-02 09:00:00+00:00,2024-07-02 14:00:00+00:00,2024-07-02 13:45:00+00:00,2024,1.4143729933807263,0.4164351851851852
2041,2024-07-02 22:00:00+00:00,2024-07-03 01:45:00+00:00,2024-07-03 01:30:00+00:00,2024,1.4073365272033973,0.1527777777777778
2050,2024-07-07 15:30:00+00:00,2024-07-07 21:15:00+00:00,2024-07-07 21:00:00+00:00,2024,1.451273672806064,0.3890046296296296
2070,2024-07-18 14:45:00+00:00,2024-07-18 15:00:00+00:00,2024-07-18 14:45:00+00:00,2024,-0.3603355598771167,0.7233796296296297
2076,2024-07-23 19:45:00+00:00,2024-07-23 19:45:00+00:00,2024-07-23 19:30:00+00:00,2024,-0.8162243500219053,0.7885416666666667
2082,2024-07-27 20:15:00+00:00,2024-07-27 20:15:00+00:00,2024-07-27 20:00:00+00:00,2024,-1.027811085532145,0.9548611111111112
2085,2024-07-29 14:30:00+00:00,2024-07-29 14:45:00+00:00,2024-07-29 14:30:00+00:00,2024,1.456826596730801,0.8613425925925926
2097,2024-08-04 17:45:00+00:00,2024-08-05 00:30:00+00:00,2024-08-05 00:15:00+00:00,2024,1.4781573572912496,0.9811342592592592
2113,2024-08-14 13:45:00+00:00,2024-08-14 13:45:00+00:00,2024-08-14 13:30:00+00:00,2024,1.1970221107395032,0.9358796296296296
2121,2024-08-19 00:00:00+00:00,2024-08-19 00:45:00+00:00,2024-08-19 00:30:00+00:00,2024,-0.1186613904388448,0.7266203703703704
2133,2024-08-27 16:00:00+00:00,2024-08-27 21:15:00+00:00,2024-08-27 21:00:00+00:00,2024,1.4572920179862328,0.4428240740740741
2138,2024-08-30 06:30:00+00:00,2024-08-30 14:45:00+00:00,2024-08-30 14:30:00+00:00,2024,1.4301400059780431,0.8019675925925925
2146,2024-09-04 01:00:00+00:00,2024-09-04 01:00:00+00:00,2024-09-04 00:45:00+00:00,2024,-0.4142480823757655,0.5945601851851852
2163,2024-09-13 12:15:00+00:00,2024-09-13 12:15:00+00:00,2024-09-13 12:00:00+00:00,2024,-1.0812686329776433,0.1487268518518518
2166,2024-09-15 23:15:00+00:00,2024-09-16 00:45:00+00:00,2024-09-16 00:30:00+00:00,2024,-0.1554829926238166,0.6724537037037037
2167,2024-09-16 14:30:00+00:00,2024-09-16 14:30:00+00:00,2024-09-16 14:15:00+00:00,2024,-0.5337410344382788,0.6628472222222223
2175,2024-09-25 08:45:00+00:00,2024-09-25 09:45:00+00:00,2024-09-25 09:30:00+00:00,2024,-1.1046654517665078,0.1324074074074074
2212,2024-10-25 19:30:00+00:00,2024-10-25 23:00:00+00:00,2024-10-25 22:45:00+00:00,2024,-1.0312847928772833,0.6620370370370371
2216,2024-10-31 13:45:00+00:00,2024-10-31 13:45:00+00:00,2024-10-31 13:30:00+00:00,2024,1.4400221768380597,0.5391203703703704
2220,2024-11-03 01:15:00+00:00,2024-11-03 01:45:00+00:00,2024-11-03 01:30:00+00:00,2024,1.399706052112518,0.2127314814814815
2232,2024-11-12 08:45:00+00:00,2024-11-12 10:30:00+00:00,2024-11-12 10:15:00+00:00,2024,-1.0364104900470947,0.9900462962962964
2236,2024-11-14 14:45:00+00:00,2024-11-14 14:45:00+00:00,2024-11-14 14:30:00+00:00,2024,0.2006599071728061,0.9806712962962963
2240,2024-11-17 16:00:00+00:00,2024-11-17 19:00:00+00:00,2024-11-17 18:45:00+00:00,2024,-1.0542426712623894,0.8052083333333333
2248,2024-11-22 10:30:00+00:00,2024-11-22 13:15:00+00:00,2024-11-22 13:00:00+00:00,2024,-1.0642520255663186,0.742824074074074
2250,2024-11-24 12:00:00+00:00,2024-11-24 12:15:00+00:00,2024-11-24 12:00:00+00:00,2024,1.4253717213788617,0.6768518518518518
2252,2024-11-25 13:15:00+00:00,2024-11-25 14:30:00+00:00,2024-11-25 14:15:00+00:00,2024,1.4357348620804289,0.7959490740740741
2261,2024-12-02 04:00:00+00:00,2024-12-02 04:00:00+00:00,2024-12-02 03:45:00+00:00,2024,-1.0483057967377691,0.8625
2283,2024-12-14 18:30:00+00:00,2024-12-14 20:45:00+00:00,2024-12-14 20:30:00+00:00,2024,-1.0919575103518075,0.5496527777777778
2289,2024-12-18 03:30:00+00:00,2024-12-18 03:30:00+00:00,2024-12-18 03:15:00+00:00,2024,0.1750291862811045,0.8641203703703704
2292,2024-12-19 16:30:00+00:00,2024-12-19 17:30:00+00:00,2024-12-19 17:15:00+00:00,2024,1.4725264303661698,0.9810185185185184
2293,2024-12-20 04:30:00+00:00,2024-12-20 08:45:00+00:00,2024-12-20 08:30:00+00:00,2024,1.467686730734363,0.9119212962962964
2298,2024-12-22 18:15:00+00:00,2024-12-22 19:45:00+00:00,2024-12-22 19:30:00+00:00,2024,-1.049097708144505,0.7931712962962963
2305,2024-12-26 08:45:00+00:00,2024-12-26 09:45:00+00:00,2024-12-26 09:30:00+00:00,2024,-1.04777706243182,0.8074074074074075
2307,2024-12-27 15:15:00+00:00,2024-12-27 15:30:00+00:00,2024-12-27 15:15:00+00:00,2024,-0.3806181580481685,0.772337962962963
2315,2025-01-01 02:00:00+00:00,2025-01-01 09:15:00+00:00,2025-01-01 09:00:00+00:00,2025_H1,-1.058942747332255,0.175
2326,2025-01-07 08:15:00+00:00,2025-01-07 10:00:00+00:00,2025-01-07 09:45:00+00:00,2025_H1,1.3576773572610192,0.0978009259259259
2335,2025-01-12 01:45:00+00:00,2025-01-12 09:30:00+00:00,2025-01-12 09:15:00+00:00,2025_H1,-1.136259254645491,0.0699074074074074
2346,2025-01-19 16:15:00+00:00,2025-01-19 22:30:00+00:00,2025-01-19 22:15:00+00:00,2025_H1,1.454133073374862,0.9667824074074074
2362,2025-01-28 21:00:00+00:00,2025-01-28 21:30:00+00:00,2025-01-28 21:15:00+00:00,2025_H1,-1.0473949922699528,0.6818287037037037
2371,2025-02-02 16:00:00+00:00,2025-02-02 17:15:00+00:00,2025-02-02 17:00:00+00:00,2025_H1,1.4485122165820703,0.642824074074074
2381,2025-02-07 19:00:00+00:00,2025-02-07 20:00:00+00:00,2025-02-07 19:45:00+00:00,2025_H1,0.2328644932206521,0.7534722222222222
2395,2025-02-16 09:30:00+00:00,2025-02-16 13:30:00+00:00,2025-02-16 13:15:00+00:00,2025_H1,-1.162126343475413,0.0028935185185185
2396,2025-02-16 23:00:00+00:00,2025-02-16 23:00:00+00:00,2025-02-16 22:45:00+00:00,2025_H1,0.1149261160491417,0.1243055555555555
2397,2025-02-17 11:00:00+00:00,2025-02-17 15:45:00+00:00,2025-02-17 15:30:00+00:00,2025_H1,-1.0992162632964086,0.3125
2409,2025-02-24 07:00:00+00:00,2025-02-24 14:45:00+00:00,2025-02-24 14:30:00+00:00,2025_H1,1.4066713344838655,0.4211805555555555
2416,2025-02-27 22:30:00+00:00,2025-02-28 01:30:00+00:00,2025-02-28 01:15:00+00:00,2025_H1,1.4694791785601056,0.6594907407407408
2423,2025-03-03 14:45:00+00:00,2025-03-03 14:45:00+00:00,2025-03-03 14:30:00+00:00,2025_H1,-1.024120403119932,0.8765046296296296
2439,2025-03-12 07:15:00+00:00,2025-03-12 15:00:00+00:00,2025-03-12 14:45:00+00:00,2025_H1,-1.052206845052887,0.8850694444444445
2448,2025-03-18 01:45:00+00:00,2025-03-18 06:30:00+00:00,2025-03-18 06:15:00+00:00,2025_H1,-1.0791948157315825,0.1793981481481481
2449,2025-03-18 13:45:00+00:00,2025-03-18 13:45:00+00:00,2025-03-18 13:30:00+00:00,2025_H1,-1.0604494372478306,0.3313657407407407
2453,2025-03-20 15:30:00+00:00,2025-03-20 15:45:00+00:00,2025-03-20 15:30:00+00:00,2025_H1,0.1592219218585033,0.7515046296296296
2459,2025-03-26 14:15:00+00:00,2025-03-26 14:30:00+00:00,2025-03-26 14:15:00+00:00,2025_H1,-1.04919017258883,0.5967592592592592
2460,2025-03-27 13:30:00+00:00,2025-03-27 13:30:00+00:00,2025-03-27 13:15:00+00:00,2025_H1,-1.0606439282474969,0.3603009259259259
2461,2025-03-28 04:45:00+00:00,2025-03-28 05:15:00+00:00,2025-03-28 05:00:00+00:00,2025_H1,1.42725392429556,0.3024305555555555
2466,2025-03-30 18:45:00+00:00,2025-03-30 22:00:00+00:00,2025-03-30 21:45:00+00:00,2025_H1,-1.0708053503027268,0.1328703703703703
2472,2025-04-03 01:45:00+00:00,2025-04-03 12:45:00+00:00,2025-04-03 12:30:00+00:00,2025_H1,-0.4401454884414647,0.4768518518518518
2476,2025-04-05 09:00:00+00:00,2025-04-05 12:30:00+00:00,2025-04-05 12:15:00+00:00,2025_H1,1.3833728706624664,0.058449074074074
2499,2025-04-28 15:45:00+00:00,2025-04-28 16:00:00+00:00,2025-04-28 15:45:00+00:00,2025_H1,-1.0413161593688394,0.7806712962962963
2501,2025-04-30 13:45:00+00:00,2025-04-30 13:45:00+00:00,2025-04-30 13:30:00+00:00,2025_H1,-1.0518107546568995,0.5458333333333333
2502,2025-05-03 13:30:00+00:00,2025-05-03 23:45:00+00:00,2025-05-03 23:30:00+00:00,2025_H1,0.3479301830652224,0.0653935185185185
2512,2025-05-19 04:00:00+00:00,2025-05-19 04:45:00+00:00,2025-05-19 04:30:00+00:00,2025_H1,-1.047244109404959,0.8065972222222222
2525,2025-05-27 01:15:00+00:00,2025-05-27 01:15:00+00:00,2025-05-27 01:00:00+00:00,2025_H1,-1.061462967616421,0.5094907407407407
2527,2025-05-28 11:30:00+00:00,2025-05-28 13:45:00+00:00,2025-05-28 13:30:00+00:00,2025_H1,1.4177390996871924,0.3364583333333333
2531,2025-05-30 16:30:00+00:00,2025-05-30 16:30:00+00:00,2025-05-30 16:15:00+00:00,2025_H1,0.5447856055496694,0.7920138888888889
2534,2025-06-02 05:15:00+00:00,2025-06-02 10:30:00+00:00,2025-06-02 10:15:00+00:00,2025_H1,-0.2907306419137998,0.5815972222222222
2555,2025-06-17 09:45:00+00:00,2025-06-17 10:00:00+00:00,2025-06-17 09:45:00+00:00,2025_H1,1.4051694518972744,0.4069444444444444
2575,2025-07-04 09:00:00+00:00,2025-07-04 13:30:00+00:00,2025-07-04 13:15:00+00:00,2025_H2,1.382819502395311,0.1349537037037037
2592,2025-07-17 11:45:00+00:00,2025-07-17 12:15:00+00:00,2025-07-17 12:00:00+00:00,2025_H2,-1.0840278984211271,0.6431712962962963
2597,2025-07-21 12:45:00+00:00,2025-07-21 19:45:00+00:00,2025-07-21 19:30:00+00:00,2025_H2,-1.0817502088596471,0.8789351851851852
2614,2025-07-31 17:45:00+00:00,2025-07-31 18:00:00+00:00,2025-07-31 17:45:00+00:00,2025_H2,1.4305597163000765,0.7579861111111111
2649,2025-08-19 04:15:00+00:00,2025-08-19 14:15:00+00:00,2025-08-19 14:00:00+00:00,2025_H2,0.4947382428512341,0.631712962962963
2659,2025-08-24 14:45:00+00:00,2025-08-24 16:45:00+00:00,2025-08-24 16:30:00+00:00,2025_H2,-1.1438513062637587,0.4096064814814815
2679,2025-09-04 04:00:00+00:00,2025-09-04 04:45:00+00:00,2025-09-04 04:30:00+00:00,2025_H2,1.4098061419564798,0.4700231481481481
2695,2025-09-13 08:30:00+00:00,2025-09-13 16:15:00+00:00,2025-09-13 16:00:00+00:00,2025_H2,1.252316550509316,0.1789351851851852
2698,2025-09-15 12:30:00+00:00,2025-09-15 13:30:00+00:00,2025-09-15 13:15:00+00:00,2025_H2,-1.1068509321327282,0.4341435185185185
2704,2025-09-18 23:15:00+00:00,2025-09-19 09:45:00+00:00,2025-09-19 09:30:00+00:00,2025_H2,0.1496420434904878,0.1423611111111111
2710,2025-09-23 17:45:00+00:00,2025-09-23 17:45:00+00:00,2025-09-23 17:30:00+00:00,2025_H2,-0.902131433597182,0.7716435185185185
2717,2025-09-27 09:15:00+00:00,2025-09-27 09:15:00+00:00,2025-09-27 09:00:00+00:00,2025_H2,-1.2597045253487222,0.0247685185185185
2730,2025-10-07 09:15:00+00:00,2025-10-07 14:00:00+00:00,2025-10-07 13:45:00+00:00,2025_H2,1.4099102842918858,0.7542824074074074
2734,2025-10-10 15:15:00+00:00,2025-10-10 15:15:00+00:00,2025-10-10 15:00:00+00:00,2025_H2,1.4555825059227538,0.9394675925925926
2741,2025-10-14 08:15:00+00:00,2025-10-14 09:45:00+00:00,2025-10-14 09:30:00+00:00,2025_H2,-1.044938567862755,0.9016203703703703
2746,2025-10-16 23:45:00+00:00,2025-10-17 06:30:00+00:00,2025-10-17 06:15:00+00:00,2025_H2,1.4382562045149911,0.5594907407407408
2750,2025-10-19 06:15:00+00:00,2025-10-19 06:30:00+00:00,2025-10-19 06:15:00+00:00,2025_H2,-1.1393451728804125,0.164699074074074
2766,2025-10-28 01:30:00+00:00,2025-10-28 03:00:00+00:00,2025-10-28 02:45:00+00:00,2025_H2,-1.092448144060418,0.5660879629629629
2769,2025-10-29 15:00:00+00:00,2025-10-29 15:15:00+00:00,2025-10-29 15:00:00+00:00,2025_H2,1.4349781197502882,0.7679398148148148
2770,2025-10-30 03:00:00+00:00,2025-10-30 04:15:00+00:00,2025-10-30 04:00:00+00:00,2025_H2,-1.074430928543391,0.6972222222222222
2776,2025-11-02 23:45:00+00:00,2025-11-03 02:15:00+00:00,2025-11-03 02:00:00+00:00,2025_H2,1.4136978234480375,0.8121527777777777
2778,2025-11-03 23:45:00+00:00,2025-11-04 05:30:00+00:00,2025-11-04 05:15:00+00:00,2025_H2,0.2740560672029541,0.8171296296296297
2786,2025-11-08 08:30:00+00:00,2025-11-08 11:45:00+00:00,2025-11-08 11:30:00+00:00,2025_H2,-0.4732517477777911,0.378125
2791,2025-11-11 02:15:00+00:00,2025-11-11 12:45:00+00:00,2025-11-11 12:30:00+00:00,2025_H2,0.0110610430185002,0.5233796296296296
2796,2025-11-13 15:15:00+00:00,2025-11-13 16:45:00+00:00,2025-11-13 16:30:00+00:00,2025_H2,1.4662316622501432,0.975925925925926
2800,2025-11-15 15:15:00+00:00,2025-11-15 20:30:00+00:00,2025-11-15 20:15:00+00:00,2025_H2,-0.606633564845378,0.3799768518518518
2802,2025-11-16 16:00:00+00:00,2025-11-16 16:15:00+00:00,2025-11-16 16:00:00+00:00,2025_H2,-1.055106698964247,0.6981481481481482
2807,2025-11-19 04:00:00+00:00,2025-11-19 04:30:00+00:00,2025-11-19 04:15:00+00:00,2025_H2,1.4520985139434808,0.7476851851851852
2808,2025-11-19 16:00:00+00:00,2025-11-19 16:15:00+00:00,2025-11-19 16:00:00+00:00,2025_H2,-1.0331449847502632,0.9109953703703704
2810,2025-11-20 16:00:00+00:00,2025-11-20 16:00:00+00:00,2025-11-20 15:45:00+00:00,2025_H2,1.4753931860073324,0.953587962962963
2818,2025-11-25 04:00:00+00:00,2025-11-25 14:30:00+00:00,2025-11-25 14:15:00+00:00,2025_H2,-0.3852367777309169,0.5844907407407407
2827,2025-12-01 00:30:00+00:00,2025-12-01 00:30:00+00:00,2025-12-01 00:15:00+00:00,2025_H2,1.4582414228146792,0.7497685185185186
2864,2025-12-23 08:30:00+00:00,2025-12-23 14:45:00+00:00,2025-12-23 14:30:00+00:00,2025_H2,-1.0707370436098036,0.3109953703703704
2887,2026-01-06 09:15:00+00:00,2026-01-06 16:15:00+00:00,2026-01-06 16:00:00+00:00,2026_JAN_JUL,1.409214086573726,0.6280092592592592
2902,2026-01-16 15:30:00+00:00,2026-01-16 15:30:00+00:00,2026-01-16 15:15:00+00:00,2026_JAN_JUL,-1.059158874826711,0.5550925925925926
2903,2026-01-19 00:00:00+00:00,2026-01-19 00:00:00+00:00,2026-01-18 23:45:00+00:00,2026_JAN_JUL,-1.0520631638258842,0.4034722222222222
2913,2026-01-25 09:15:00+00:00,2026-01-25 16:00:00+00:00,2026-01-25 15:45:00+00:00,2026_JAN_JUL,1.3943882549903313,0.1920138888888889
2920,2026-01-29 02:45:00+00:00,2026-01-29 02:45:00+00:00,2026-01-29 02:30:00+00:00,2026_JAN_JUL,1.194707263996723,0.5099537037037037
2921,2026-01-29 15:00:00+00:00,2026-01-29 15:00:00+00:00,2026-01-29 14:45:00+00:00,2026_JAN_JUL,1.4501298561376432,0.4196759259259259
2931,2026-02-03 17:00:00+00:00,2026-02-03 17:00:00+00:00,2026-02-03 16:45:00+00:00,2026_JAN_JUL,1.4765483186859385,0.9405092592592592
2957,2026-02-19 13:45:00+00:00,2026-02-19 13:45:00+00:00,2026-02-19 13:30:00+00:00,2026_JAN_JUL,-1.0589056114464692,0.3832175925925926
2961,2026-02-22 14:15:00+00:00,2026-02-22 14:30:00+00:00,2026-02-22 14:15:00+00:00,2026_JAN_JUL,-1.0919234477721136,0.1929398148148148
2968,2026-02-26 06:00:00+00:00,2026-02-26 15:00:00+00:00,2026-02-26 14:45:00+00:00,2026_JAN_JUL,0.8901522959823776,0.6243055555555556
2971,2026-02-27 23:15:00+00:00,2026-02-28 06:15:00+00:00,2026-02-28 06:00:00+00:00,2026_JAN_JUL,1.4423730296941335,0.1475694444444444
2974,2026-03-01 13:45:00+00:00,2026-03-01 17:00:00+00:00,2026-03-01 16:45:00+00:00,2026_JAN_JUL,1.4478498125757406,0.8069444444444445
2981,2026-03-06 06:15:00+00:00,2026-03-06 12:00:00+00:00,2026-03-06 11:45:00+00:00,2026_JAN_JUL,1.4483874370401617,0.3943287037037037
2994,2026-03-14 03:15:00+00:00,2026-03-14 06:30:00+00:00,2026-03-14 06:15:00+00:00,2026_JAN_JUL,-1.0791242696629089,0.2295138888888888
2998,2026-03-18 07:45:00+00:00,2026-03-18 11:30:00+00:00,2026-03-18 11:15:00+00:00,2026_JAN_JUL,1.418107453366408,0.3237268518518518
3006,2026-03-24 06:45:00+00:00,2026-03-24 13:45:00+00:00,2026-03-24 13:30:00+00:00,2026_JAN_JUL,1.4205299955442048,0.5251157407407407
3019,2026-03-31 00:45:00+00:00,2026-03-31 09:45:00+00:00,2026-03-31 09:30:00+00:00,2026_JAN_JUL,-1.061095975968051,0.4615740740740741
3028,2026-04-06 23:00:00+00:00,2026-04-06 23:00:00+00:00,2026-04-06 22:45:00+00:00,2026_JAN_JUL,-1.0668089782850716,0.2476851851851851
3042,2026-04-19 11:45:00+00:00,2026-04-19 17:45:00+00:00,2026-04-19 17:30:00+00:00,2026_JAN_JUL,1.406350418400686,0.5814814814814815
3067,2026-05-15 07:00:00+00:00,2026-05-15 13:00:00+00:00,2026-05-15 12:45:00+00:00,2026_JAN_JUL,1.420695113499763,0.2765046296296296
3071,2026-05-18 11:30:00+00:00,2026-05-18 14:30:00+00:00,2026-05-18 14:15:00+00:00,2026_JAN_JUL,-1.09423926040063,0.7777777777777778
3073,2026-05-19 12:00:00+00:00,2026-05-19 14:15:00+00:00,2026-05-19 14:00:00+00:00,2026_JAN_JUL,-1.0850086763070217,0.5741898148148148
3078,2026-05-22 19:15:00+00:00,2026-05-22 19:30:00+00:00,2026-05-22 19:15:00+00:00,2026_JAN_JUL,0.9461049812094044,0.4928240740740741
3079,2026-05-23 07:45:00+00:00,2026-05-23 07:45:00+00:00,2026-05-23 07:30:00+00:00,2026_JAN_JUL,-1.094605899143691,0.0473379629629629
3084,2026-05-26 13:45:00+00:00,2026-05-26 16:00:00+00:00,2026-05-26 15:45:00+00:00,2026_JAN_JUL,0.7003920083370473,0.9436342592592591
3093,2026-06-01 01:45:00+00:00,2026-06-01 01:45:00+00:00,2026-06-01 01:30:00+00:00,2026_JAN_JUL,-1.0665893520322005,0.559837962962963
3094,2026-06-01 13:45:00+00:00,2026-06-01 14:15:00+00:00,2026-06-01 14:00:00+00:00,2026_JAN_JUL,1.0084130956347943,0.9076388888888888
3098,2026-06-03 16:15:00+00:00,2026-06-03 16:15:00+00:00,2026-06-03 16:00:00+00:00,2026_JAN_JUL,1.4662924124763643,0.9120370370370372
3111,2026-06-10 08:00:00+00:00,2026-06-10 09:00:00+00:00,2026-06-10 08:45:00+00:00,2026_JAN_JUL,-1.0672745138178092,0.5010416666666667
3132,2026-06-23 01:15:00+00:00,2026-06-23 04:45:00+00:00,2026-06-23 04:30:00+00:00,2026_JAN_JUL,1.4302004155070325,0.312037037037037
3135,2026-06-24 14:15:00+00:00,2026-06-24 15:00:00+00:00,2026-06-24 14:45:00+00:00,2026_JAN_JUL,1.4666527675060193,0.9510416666666668
3164,2026-07-12 01:15:00+00:00,2026-07-12 06:15:00+00:00,2026-07-12 06:00:00+00:00,2026_JAN_JUL,-1.0795304976567688,0.0679398148148148
3170,2026-07-16 07:45:00+00:00,2026-07-16 08:00:00+00:00,2026-07-16 07:45:00+00:00,2026_JAN_JUL,-1.083256199116069,0.3534722222222222
3171,2026-07-16 20:00:00+00:00,2026-07-16 23:15:00+00:00,2026-07-16 23:00:00+00:00,2026_JAN_JUL,1.42029346661906,0.1070601851851851
3192,2026-07-29 17:45:00+00:00,2026-07-29 19:45:00+00:00,2026-07-29 19:30:00+00:00,2026_JAN_JUL,-1.0572686401956302,0.9277777777777778
