signal_ts,confirm_ts,exit_ts,side,z,atr,signal_px,confirm_level,entry,exit,gross_R,half_cost_R,full_cost_R,kind,mfe_atr,confirm_lag_s,confirm_atr,stop_atr
1772477100,1772484321,1772503335,BUY,-1.2478242520321703,591.7566964285714,69096.203125,69244.14229910714,69252.5,68512.80412946429,-0.9999999999999943,-1.0215999999999943,-1.0431999999999944,stop,0.39881255493065065,7221,0.25,1.25
1772510400,1772511393,1772514450,SELL,1.0174216330074521,288.07254464285717,68349.3984375,68277.38030133929,68275.796875,68232.58599330357,0.12000000000000924,0.09840000000000923,0.07680000000000924,be,0.9216428463502419,993,0.25,1.25
1772521200,1772521322,1772527660,SELL,2.5605891217841847,235.37834821428572,68070.0,68011.15541294643,68010.5,67276.18917410714,2.4957633748856014,2.4741633748856016,2.4525633748856013,trail,3.6197042186070107,122,0.25,1.25
1772532000,1772532027,1772534979,SELL,2.5519917373480894,332.87723214285717,66614.3984375,66531.17912946429,66544.3984375,66960.49497767857,-0.999999999999985,-1.021599999999985,-1.043199999999985,stop,0.4334837623802211,27,0.25,1.25
1772542800,1772542887,1772543471,SELL,1.0959394341593145,339.6919642857143,67360.1015625,67275.17857142857,67274.203125,67223.24933035714,0.12000000000000882,0.09840000000000881,0.07680000000000882,be,0.6067307565940782,87,0.25,1.25
1772554200,1772554224,1772555700,SELL,1.5286336566195426,493.37109375,68529.796875,68406.4541015625,68382.0,68344.0,0.06161690537833622,0.04001690537833622,0.01841690537833622,signal,0.4096339754400133,24,0.25,1.25
1772565000,1772565213,1772566058,BUY,-2.011602245720973,634.9497767857143,68343.203125,68501.94056919643,68518.3984375,68613.64090401786,0.11999999999999737,0.09839999999999738,0.07679999999999737,be,0.5124790170763647,213,0.25,1.25
1772577300,1772577461,1772580400,BUY,-1.0063117133039072,339.61997767857144,68251.0,68335.90499441964,68346.796875,68397.7398716518,0.12000000000001664,0.09840000000001664,0.07680000000001663,be,1.3954015698349815,161,0.25,1.25
1772588100,1772588162,1772588718,BUY,-2.1591838577446776,321.93582589285717,68471.5,68551.98395647321,68560.8984375,68609.18881138392,0.11999999999998656,0.09839999999998655,0.07679999999998656,be,0.9852992413014877,62,0.25,1.25
1772601600,1772601703,1772602156,SELL,1.1063446701686526,323.77176339285717,67911.5,67830.55705915179,67826.3984375,67777.83267299108,0.11999999999998665,0.09839999999998664,0.07679999999998664,be,0.559349464580256,103,0.25,1.25
1772612400,1772613054,1772613995,BUY,-3.8308095300694927,360.94308035714283,69233.203125,69323.43889508929,69327.6015625,70315.73158482143,2.1901071412006754,2.1685071412006756,2.1469071412006753,trail,3.2376339265008274,654,0.25,1.25
1772623200,1772629604,1772633898,BUY,-1.7308048828041251,530.9776785714286,71420.0,71552.74441964286,71518.796875,71598.44352678572,0.12000000000000689,0.0984000000000069,0.07680000000000689,be,0.8725502148159981,6404,0.25,1.25
1772641500,1772641515,1772658094,BUY,-1.4187488659933856,580.8359375,72590.8984375,72736.107421875,72761.0,72848.125390625,0.12000000000000802,0.09840000000000801,0.07680000000000801,be,2.152931523800557,15,0.25,1.25
1772658300,1772659293,1772662493,BUY,-1.9453018873935262,387.44363839285717,73064.796875,73161.65778459821,73169.1015625,73227.21810825892,0.11999999999998884,0.09839999999998883,0.07679999999998884,be,0.8297981129167692,993,0.25,1.25
1772669100,1772669724,1772670379,BUY,-1.2727306744769302,313.92745535714283,72654.796875,72733.27873883929,72733.5,72780.58911830357,0.11999999999999894,0.09839999999999893,0.07679999999999894,be,0.6530171111245419,624,0.25,1.25
1772684100,1772684307,1772685914,SELL,1.1485907302498073,318.59263392857144,72632.6015625,72552.95340401786,72551.703125,72949.94391741071,-0.9999999999999895,-1.0215999999999894,-1.0431999999999895,stop,0.15350715864625042,207,0.25,1.25
1772694900,1772695693,1772697372,SELL,1.4329984349051508,314.17745535714283,72614.8984375,72536.35407366071,72536.0,71897.19029017857,1.6266213859177503,1.6050213859177502,1.5834213859177504,trail,2.533276732397168,793,0.25,1.25
1772705700,1772716210,1772718380,SELL,2.199891444317846,320.97154017857144,72688.1015625,72607.85867745536,72608.703125,72560.55739397321,0.12000000000000309,0.0984000000000031,0.07680000000000309,be,1.4085409636271016,10510,0.25,1.25
1772718600,1772719059,1772722281,SELL,1.0611493994670849,354.22823660714283,72578.1015625,72489.54450334821,72450.0,72396.86576450893,0.12000000000000564,0.09840000000000565,0.07680000000000564,be,1.4761624948604,459,0.25,1.25
1772729400,1772730565,1772734536,SELL,2.644372628419661,578.1428571428571,71271.3984375,71126.86272321429,71122.0,71035.27857142857,0.12000000000000059,0.0984000000000006,0.07680000000000059,be,0.8791890597973808,1165,0.25,1.25
1772740200,1772740355,1772745385,SELL,1.4465275081355602,360.76450892857144,71029.0,70938.80887276786,70935.296875,71386.25251116071,-0.9999999999999907,-1.0215999999999907,-1.0431999999999906,stop,0.33843060217482096,155,0.25,1.25
1772751000,1772752591,1772760622,SELL,1.1363646058012102,275.734375,71198.703125,71129.76953125,71126.203125,70477.46875,1.8822009406698021,1.860600940669802,1.8390009406698022,trail,2.852751175837253,1591,0.25,1.25
1772761800,1772763617,1772763960,SELL,2.2973804364034867,263.0078125,71124.703125,71058.951171875,71056.3984375,71385.158203125,-1.0,-1.0216,-1.0432,stop,0.21823852665973564,1817,0.25,1.25
1772772600,1772773681,1772775120,SELL,1.5197504113866143,314.7935267857143,70514.296875,70435.59849330357,70442.296875,70395.07784598214,0.11999999999999472,0.09839999999999471,0.07679999999999472,be,0.5203311410895038,1081,0.25,1.25
