flow_id,signal_time,entry_time,regime_time,period,atr_rank_90d,net_r_5bps,band
1796,2024-02-04 19:00:00+00:00,2024-02-04 19:00:00+00:00,2024-02-04 18:45:00+00:00,2024,0.1359953703703703,-1.1021781923998586,LOW_BAND
1798,2024-02-05 19:00:00+00:00,2024-02-05 20:15:00+00:00,2024-02-05 20:00:00+00:00,2024,0.5569444444444445,-1.0563698163352426,MID_SPIKE
1823,2024-02-22 13:15:00+00:00,2024-02-22 13:30:00+00:00,2024-02-22 13:15:00+00:00,2024,0.6263888888888889,-1.067732746295503,DEAD_MID
1824,2024-02-23 01:15:00+00:00,2024-02-23 07:45:00+00:00,2024-02-23 07:30:00+00:00,2024,0.2825231481481481,-0.2852903354367159,LOW_BAND
1843,2024-03-05 18:30:00+00:00,2024-03-05 19:00:00+00:00,2024-03-05 18:45:00+00:00,2024,0.9976851851851852,1.4876160711175508,TOP_BAND
1852,2024-03-10 16:00:00+00:00,2024-03-10 22:30:00+00:00,2024-03-10 22:15:00+00:00,2024,0.6074074074074074,1.4535888094317808,DEAD_MID
1856,2024-03-12 16:30:00+00:00,2024-03-12 17:00:00+00:00,2024-03-12 16:45:00+00:00,2024,0.9905092592592591,-1.0203005591112302,TOP_BAND
1861,2024-03-15 04:30:00+00:00,2024-03-15 09:00:00+00:00,2024-03-15 08:45:00+00:00,2024,0.9655092592592592,-1.013317087897872,TOP_BAND
1867,2024-03-18 09:30:00+00:00,2024-03-18 15:00:00+00:00,2024-03-18 14:45:00+00:00,2024,0.929050925925926,-1.0392969574718505,TOP_BAND
1870,2024-03-20 00:00:00+00:00,2024-03-20 04:30:00+00:00,2024-03-20 04:15:00+00:00,2024,0.9736111111111112,-1.0243530462393324,TOP_BAND
1884,2024-03-27 08:00:00+00:00,2024-03-27 14:00:00+00:00,2024-03-27 13:45:00+00:00,2024,0.9001157407407407,-1.0637912283009,TOP_BAND
1892,2024-04-01 05:45:00+00:00,2024-04-01 05:45:00+00:00,2024-04-01 05:30:00+00:00,2024,0.3828703703703703,-1.0602893728223064,LOW_BAND
1893,2024-04-01 17:45:00+00:00,2024-04-02 02:30:00+00:00,2024-04-02 02:15:00+00:00,2024,0.7409722222222223,-0.1322616680321174,DEAD_MID
1918,2024-04-15 19:15:00+00:00,2024-04-16 04:30:00+00:00,2024-04-16 04:15:00+00:00,2024,0.8519675925925926,-0.8286013100074637,TOP_BAND
1934,2024-04-24 09:15:00+00:00,2024-04-24 13:15:00+00:00,2024-04-24 13:00:00+00:00,2024,0.4243055555555555,1.4188357854978273,MID_SPIKE
1938,2024-04-26 14:30:00+00:00,2024-04-26 15:15:00+00:00,2024-04-26 15:00:00+00:00,2024,0.7994212962962963,0.4434637477371291,DEAD_MID
1945,2024-04-30 12:15:00+00:00,2024-04-30 14:00:00+00:00,2024-04-30 13:45:00+00:00,2024,0.6798611111111111,-1.037038376512731,DEAD_MID
1946,2024-05-01 00:15:00+00:00,2024-05-01 07:00:00+00:00,2024-05-01 06:45:00+00:00,2024,0.4283564814814815,1.4576990468318147,MID_SPIKE
1955,2024-05-06 11:15:00+00:00,2024-05-06 12:45:00+00:00,2024-05-06 12:30:00+00:00,2024,0.7217592592592592,0.2458861980704895,DEAD_MID
1957,2024-05-07 19:30:00+00:00,2024-05-07 23:00:00+00:00,2024-05-07 22:45:00+00:00,2024,0.3443287037037037,-1.0642735091785331,LOW_BAND
1968,2024-05-14 02:00:00+00:00,2024-05-14 02:00:00+00:00,2024-05-14 01:45:00+00:00,2024,0.2290509259259259,1.429078462348608,LOW_BAND
1979,2024-05-23 13:45:00+00:00,2024-05-23 13:45:00+00:00,2024-05-23 13:30:00+00:00,2024,0.6402777777777777,1.46308386796838,DEAD_MID
1987,2024-05-29 08:00:00+00:00,2024-05-29 08:00:00+00:00,2024-05-29 07:45:00+00:00,2024,0.2138888888888888,-1.0690357851870806,LOW_BAND
2000,2024-06-07 18:00:00+00:00,2024-06-07 18:00:00+00:00,2024-06-07 17:45:00+00:00,2024,0.5833333333333334,-1.0383932943906478,MID_SPIKE
2007,2024-06-14 04:15:00+00:00,2024-06-14 15:45:00+00:00,2024-06-14 15:30:00+00:00,2024,0.5458333333333333,1.412415060553227,MID_SPIKE
2012,2024-06-17 15:15:00+00:00,2024-06-18 01:30:00+00:00,2024-06-18 01:15:00+00:00,2024,0.6105324074074074,-1.0512266870557596,DEAD_MID
2023,2024-06-23 05:15:00+00:00,2024-06-23 14:45:00+00:00,2024-06-23 14:30:00+00:00,2024,0.0167824074074074,1.2299064942874465,LOW_BAND
2040,2024-07-02 09:00:00+00:00,2024-07-02 14:00:00+00:00,2024-07-02 13:45:00+00:00,2024,0.4164351851851852,1.4143729933807263,MID_SPIKE
2041,2024-07-02 22:00:00+00:00,2024-07-03 01:45:00+00:00,2024-07-03 01:30:00+00:00,2024,0.1527777777777778,1.4073365272033973,LOW_BAND
2050,2024-07-07 15:30:00+00:00,2024-07-07 21:15:00+00:00,2024-07-07 21:00:00+00:00,2024,0.3890046296296296,1.451273672806064,LOW_BAND
2070,2024-07-18 14:45:00+00:00,2024-07-18 15:00:00+00:00,2024-07-18 14:45:00+00:00,2024,0.7233796296296297,-0.3603355598771167,DEAD_MID
2076,2024-07-23 19:45:00+00:00,2024-07-23 19:45:00+00:00,2024-07-23 19:30:00+00:00,2024,0.7885416666666667,-0.8162243500219053,DEAD_MID
2082,2024-07-27 20:15:00+00:00,2024-07-27 20:15:00+00:00,2024-07-27 20:00:00+00:00,2024,0.9548611111111112,-1.027811085532145,TOP_BAND
2085,2024-07-29 14:30:00+00:00,2024-07-29 14:45:00+00:00,2024-07-29 14:30:00+00:00,2024,0.8613425925925926,1.456826596730801,TOP_BAND
2097,2024-08-04 17:45:00+00:00,2024-08-05 00:30:00+00:00,2024-08-05 00:15:00+00:00,2024,0.9811342592592592,1.4781573572912496,TOP_BAND
2113,2024-08-14 13:45:00+00:00,2024-08-14 13:45:00+00:00,2024-08-14 13:30:00+00:00,2024,0.9358796296296296,1.1970221107395032,TOP_BAND
2121,2024-08-19 00:00:00+00:00,2024-08-19 00:45:00+00:00,2024-08-19 00:30:00+00:00,2024,0.7266203703703704,-0.1186613904388448,DEAD_MID
2133,2024-08-27 16:00:00+00:00,2024-08-27 21:15:00+00:00,2024-08-27 21:00:00+00:00,2024,0.4428240740740741,1.4572920179862328,MID_SPIKE
2138,2024-08-30 06:30:00+00:00,2024-08-30 14:45:00+00:00,2024-08-30 14:30:00+00:00,2024,0.8019675925925925,1.4301400059780431,TOP_BAND
2146,2024-09-04 01:00:00+00:00,2024-09-04 01:00:00+00:00,2024-09-04 00:45:00+00:00,2024,0.5945601851851852,-0.4142480823757655,MID_SPIKE
2163,2024-09-13 12:15:00+00:00,2024-09-13 12:15:00+00:00,2024-09-13 12:00:00+00:00,2024,0.1487268518518518,-1.0812686329776433,LOW_BAND
2166,2024-09-15 23:15:00+00:00,2024-09-16 00:45:00+00:00,2024-09-16 00:30:00+00:00,2024,0.6724537037037037,-0.1554829926238166,DEAD_MID
2167,2024-09-16 14:30:00+00:00,2024-09-16 14:30:00+00:00,2024-09-16 14:15:00+00:00,2024,0.6628472222222223,-0.5337410344382788,DEAD_MID
2175,2024-09-25 08:45:00+00:00,2024-09-25 09:45:00+00:00,2024-09-25 09:30:00+00:00,2024,0.1324074074074074,-1.1046654517665078,LOW_BAND
2212,2024-10-25 19:30:00+00:00,2024-10-25 23:00:00+00:00,2024-10-25 22:45:00+00:00,2024,0.6620370370370371,-1.0312847928772833,DEAD_MID
2216,2024-10-31 13:45:00+00:00,2024-10-31 13:45:00+00:00,2024-10-31 13:30:00+00:00,2024,0.5391203703703704,1.4400221768380597,MID_SPIKE
2220,2024-11-03 01:15:00+00:00,2024-11-03 01:45:00+00:00,2024-11-03 01:30:00+00:00,2024,0.2127314814814815,1.399706052112518,LOW_BAND
2232,2024-11-12 08:45:00+00:00,2024-11-12 10:30:00+00:00,2024-11-12 10:15:00+00:00,2024,0.9900462962962964,-1.0364104900470947,TOP_BAND
2236,2024-11-14 14:45:00+00:00,2024-11-14 14:45:00+00:00,2024-11-14 14:30:00+00:00,2024,0.9806712962962963,0.2006599071728061,TOP_BAND
2240,2024-11-17 16:00:00+00:00,2024-11-17 19:00:00+00:00,2024-11-17 18:45:00+00:00,2024,0.8052083333333333,-1.0542426712623894,TOP_BAND
2248,2024-11-22 10:30:00+00:00,2024-11-22 13:15:00+00:00,2024-11-22 13:00:00+00:00,2024,0.742824074074074,-1.0642520255663186,DEAD_MID
2250,2024-11-24 12:00:00+00:00,2024-11-24 12:15:00+00:00,2024-11-24 12:00:00+00:00,2024,0.6768518518518518,1.4253717213788617,DEAD_MID
2252,2024-11-25 13:15:00+00:00,2024-11-25 14:30:00+00:00,2024-11-25 14:15:00+00:00,2024,0.7959490740740741,1.4357348620804289,DEAD_MID
2261,2024-12-02 04:00:00+00:00,2024-12-02 04:00:00+00:00,2024-12-02 03:45:00+00:00,2024,0.8625,-1.0483057967377691,TOP_BAND
2283,2024-12-14 18:30:00+00:00,2024-12-14 20:45:00+00:00,2024-12-14 20:30:00+00:00,2024,0.5496527777777778,-1.0919575103518075,MID_SPIKE
2289,2024-12-18 03:30:00+00:00,2024-12-18 03:30:00+00:00,2024-12-18 03:15:00+00:00,2024,0.8641203703703704,0.1750291862811045,TOP_BAND
2292,2024-12-19 16:30:00+00:00,2024-12-19 17:30:00+00:00,2024-12-19 17:15:00+00:00,2024,0.9810185185185184,1.4725264303661698,TOP_BAND
2293,2024-12-20 04:30:00+00:00,2024-12-20 08:45:00+00:00,2024-12-20 08:30:00+00:00,2024,0.9119212962962964,1.467686730734363,TOP_BAND
2298,2024-12-22 18:15:00+00:00,2024-12-22 19:45:00+00:00,2024-12-22 19:30:00+00:00,2024,0.7931712962962963,-1.049097708144505,DEAD_MID
2305,2024-12-26 08:45:00+00:00,2024-12-26 09:45:00+00:00,2024-12-26 09:30:00+00:00,2024,0.8074074074074075,-1.04777706243182,TOP_BAND
2307,2024-12-27 15:15:00+00:00,2024-12-27 15:30:00+00:00,2024-12-27 15:15:00+00:00,2024,0.772337962962963,-0.3806181580481685,DEAD_MID
2315,2025-01-01 02:00:00+00:00,2025-01-01 09:15:00+00:00,2025-01-01 09:00:00+00:00,2025_H1,0.175,-1.058942747332255,LOW_BAND
2326,2025-01-07 08:15:00+00:00,2025-01-07 10:00:00+00:00,2025-01-07 09:45:00+00:00,2025_H1,0.0978009259259259,1.3576773572610192,LOW_BAND
2335,2025-01-12 01:45:00+00:00,2025-01-12 09:30:00+00:00,2025-01-12 09:15:00+00:00,2025_H1,0.0699074074074074,-1.136259254645491,LOW_BAND
2346,2025-01-19 16:15:00+00:00,2025-01-19 22:30:00+00:00,2025-01-19 22:15:00+00:00,2025_H1,0.9667824074074074,1.454133073374862,TOP_BAND
2362,2025-01-28 21:00:00+00:00,2025-01-28 21:30:00+00:00,2025-01-28 21:15:00+00:00,2025_H1,0.6818287037037037,-1.0473949922699528,DEAD_MID
2371,2025-02-02 16:00:00+00:00,2025-02-02 17:15:00+00:00,2025-02-02 17:00:00+00:00,2025_H1,0.642824074074074,1.4485122165820703,DEAD_MID
2381,2025-02-07 19:00:00+00:00,2025-02-07 20:00:00+00:00,2025-02-07 19:45:00+00:00,2025_H1,0.7534722222222222,0.2328644932206521,DEAD_MID
2395,2025-02-16 09:30:00+00:00,2025-02-16 13:30:00+00:00,2025-02-16 13:15:00+00:00,2025_H1,0.0028935185185185,-1.162126343475413,LOW_BAND
2396,2025-02-16 23:00:00+00:00,2025-02-16 23:00:00+00:00,2025-02-16 22:45:00+00:00,2025_H1,0.1243055555555555,0.1149261160491417,LOW_BAND
2397,2025-02-17 11:00:00+00:00,2025-02-17 15:45:00+00:00,2025-02-17 15:30:00+00:00,2025_H1,0.3125,-1.0992162632964086,LOW_BAND
2409,2025-02-24 07:00:00+00:00,2025-02-24 14:45:00+00:00,2025-02-24 14:30:00+00:00,2025_H1,0.4211805555555555,1.4066713344838655,MID_SPIKE
2416,2025-02-27 22:30:00+00:00,2025-02-28 01:30:00+00:00,2025-02-28 01:15:00+00:00,2025_H1,0.6594907407407408,1.4694791785601056,DEAD_MID
2423,2025-03-03 14:45:00+00:00,2025-03-03 14:45:00+00:00,2025-03-03 14:30:00+00:00,2025_H1,0.8765046296296296,-1.024120403119932,TOP_BAND
2439,2025-03-12 07:15:00+00:00,2025-03-12 15:00:00+00:00,2025-03-12 14:45:00+00:00,2025_H1,0.8850694444444445,-1.052206845052887,TOP_BAND
2448,2025-03-18 01:45:00+00:00,2025-03-18 06:30:00+00:00,2025-03-18 06:15:00+00:00,2025_H1,0.1793981481481481,-1.0791948157315825,LOW_BAND
2449,2025-03-18 13:45:00+00:00,2025-03-18 13:45:00+00:00,2025-03-18 13:30:00+00:00,2025_H1,0.3313657407407407,-1.0604494372478306,LOW_BAND
2453,2025-03-20 15:30:00+00:00,2025-03-20 15:45:00+00:00,2025-03-20 15:30:00+00:00,2025_H1,0.7515046296296296,0.1592219218585033,DEAD_MID
2459,2025-03-26 14:15:00+00:00,2025-03-26 14:30:00+00:00,2025-03-26 14:15:00+00:00,2025_H1,0.5967592592592592,-1.04919017258883,MID_SPIKE
2460,2025-03-27 13:30:00+00:00,2025-03-27 13:30:00+00:00,2025-03-27 13:15:00+00:00,2025_H1,0.3603009259259259,-1.0606439282474969,LOW_BAND
2461,2025-03-28 04:45:00+00:00,2025-03-28 05:15:00+00:00,2025-03-28 05:00:00+00:00,2025_H1,0.3024305555555555,1.42725392429556,LOW_BAND
2466,2025-03-30 18:45:00+00:00,2025-03-30 22:00:00+00:00,2025-03-30 21:45:00+00:00,2025_H1,0.1328703703703703,-1.0708053503027268,LOW_BAND
2472,2025-04-03 01:45:00+00:00,2025-04-03 12:45:00+00:00,2025-04-03 12:30:00+00:00,2025_H1,0.4768518518518518,-0.4401454884414647,MID_SPIKE
2476,2025-04-05 09:00:00+00:00,2025-04-05 12:30:00+00:00,2025-04-05 12:15:00+00:00,2025_H1,0.058449074074074,1.3833728706624664,LOW_BAND
2499,2025-04-28 15:45:00+00:00,2025-04-28 16:00:00+00:00,2025-04-28 15:45:00+00:00,2025_H1,0.7806712962962963,-1.0413161593688394,DEAD_MID
2501,2025-04-30 13:45:00+00:00,2025-04-30 13:45:00+00:00,2025-04-30 13:30:00+00:00,2025_H1,0.5458333333333333,-1.0518107546568995,MID_SPIKE
2502,2025-05-03 13:30:00+00:00,2025-05-03 23:45:00+00:00,2025-05-03 23:30:00+00:00,2025_H1,0.0653935185185185,0.3479301830652224,LOW_BAND
2512,2025-05-19 04:00:00+00:00,2025-05-19 04:45:00+00:00,2025-05-19 04:30:00+00:00,2025_H1,0.8065972222222222,-1.047244109404959,TOP_BAND
2525,2025-05-27 01:15:00+00:00,2025-05-27 01:15:00+00:00,2025-05-27 01:00:00+00:00,2025_H1,0.5094907407407407,-1.061462967616421,MID_SPIKE
2527,2025-05-28 11:30:00+00:00,2025-05-28 13:45:00+00:00,2025-05-28 13:30:00+00:00,2025_H1,0.3364583333333333,1.4177390996871924,LOW_BAND
2531,2025-05-30 16:30:00+00:00,2025-05-30 16:30:00+00:00,2025-05-30 16:15:00+00:00,2025_H1,0.7920138888888889,0.5447856055496694,DEAD_MID
2534,2025-06-02 05:15:00+00:00,2025-06-02 10:30:00+00:00,2025-06-02 10:15:00+00:00,2025_H1,0.5815972222222222,-0.2907306419137998,MID_SPIKE
2555,2025-06-17 09:45:00+00:00,2025-06-17 10:00:00+00:00,2025-06-17 09:45:00+00:00,2025_H1,0.4069444444444444,1.4051694518972744,MID_SPIKE
2575,2025-07-04 09:00:00+00:00,2025-07-04 13:30:00+00:00,2025-07-04 13:15:00+00:00,2025_H2,0.1349537037037037,1.382819502395311,LOW_BAND
2592,2025-07-17 11:45:00+00:00,2025-07-17 12:15:00+00:00,2025-07-17 12:00:00+00:00,2025_H2,0.6431712962962963,-1.0840278984211271,DEAD_MID
2597,2025-07-21 12:45:00+00:00,2025-07-21 19:45:00+00:00,2025-07-21 19:30:00+00:00,2025_H2,0.8789351851851852,-1.0817502088596471,TOP_BAND
2614,2025-07-31 17:45:00+00:00,2025-07-31 18:00:00+00:00,2025-07-31 17:45:00+00:00,2025_H2,0.7579861111111111,1.4305597163000765,DEAD_MID
2649,2025-08-19 04:15:00+00:00,2025-08-19 14:15:00+00:00,2025-08-19 14:00:00+00:00,2025_H2,0.631712962962963,0.4947382428512341,DEAD_MID
2659,2025-08-24 14:45:00+00:00,2025-08-24 16:45:00+00:00,2025-08-24 16:30:00+00:00,2025_H2,0.4096064814814815,-1.1438513062637587,MID_SPIKE
2679,2025-09-04 04:00:00+00:00,2025-09-04 04:45:00+00:00,2025-09-04 04:30:00+00:00,2025_H2,0.4700231481481481,1.4098061419564798,MID_SPIKE
2695,2025-09-13 08:30:00+00:00,2025-09-13 16:15:00+00:00,2025-09-13 16:00:00+00:00,2025_H2,0.1789351851851852,1.252316550509316,LOW_BAND
2698,2025-09-15 12:30:00+00:00,2025-09-15 13:30:00+00:00,2025-09-15 13:15:00+00:00,2025_H2,0.4341435185185185,-1.1068509321327282,MID_SPIKE
2704,2025-09-18 23:15:00+00:00,2025-09-19 09:45:00+00:00,2025-09-19 09:30:00+00:00,2025_H2,0.1423611111111111,0.1496420434904878,LOW_BAND
2710,2025-09-23 17:45:00+00:00,2025-09-23 17:45:00+00:00,2025-09-23 17:30:00+00:00,2025_H2,0.7716435185185185,-0.902131433597182,DEAD_MID
2717,2025-09-27 09:15:00+00:00,2025-09-27 09:15:00+00:00,2025-09-27 09:00:00+00:00,2025_H2,0.0247685185185185,-1.2597045253487222,LOW_BAND
2730,2025-10-07 09:15:00+00:00,2025-10-07 14:00:00+00:00,2025-10-07 13:45:00+00:00,2025_H2,0.7542824074074074,1.4099102842918858,DEAD_MID
2734,2025-10-10 15:15:00+00:00,2025-10-10 15:15:00+00:00,2025-10-10 15:00:00+00:00,2025_H2,0.9394675925925926,1.4555825059227538,TOP_BAND
2741,2025-10-14 08:15:00+00:00,2025-10-14 09:45:00+00:00,2025-10-14 09:30:00+00:00,2025_H2,0.9016203703703703,-1.044938567862755,TOP_BAND
2746,2025-10-16 23:45:00+00:00,2025-10-17 06:30:00+00:00,2025-10-17 06:15:00+00:00,2025_H2,0.5594907407407408,1.4382562045149911,MID_SPIKE
2750,2025-10-19 06:15:00+00:00,2025-10-19 06:30:00+00:00,2025-10-19 06:15:00+00:00,2025_H2,0.164699074074074,-1.1393451728804125,LOW_BAND
2766,2025-10-28 01:30:00+00:00,2025-10-28 03:00:00+00:00,2025-10-28 02:45:00+00:00,2025_H2,0.5660879629629629,-1.092448144060418,MID_SPIKE
2769,2025-10-29 15:00:00+00:00,2025-10-29 15:15:00+00:00,2025-10-29 15:00:00+00:00,2025_H2,0.7679398148148148,1.4349781197502882,DEAD_MID
2770,2025-10-30 03:00:00+00:00,2025-10-30 04:15:00+00:00,2025-10-30 04:00:00+00:00,2025_H2,0.6972222222222222,-1.074430928543391,DEAD_MID
2776,2025-11-02 23:45:00+00:00,2025-11-03 02:15:00+00:00,2025-11-03 02:00:00+00:00,2025_H2,0.8121527777777777,1.4136978234480375,TOP_BAND
2778,2025-11-03 23:45:00+00:00,2025-11-04 05:30:00+00:00,2025-11-04 05:15:00+00:00,2025_H2,0.8171296296296297,0.2740560672029541,TOP_BAND
2786,2025-11-08 08:30:00+00:00,2025-11-08 11:45:00+00:00,2025-11-08 11:30:00+00:00,2025_H2,0.378125,-0.4732517477777911,LOW_BAND
2791,2025-11-11 02:15:00+00:00,2025-11-11 12:45:00+00:00,2025-11-11 12:30:00+00:00,2025_H2,0.5233796296296296,0.0110610430185002,MID_SPIKE
2796,2025-11-13 15:15:00+00:00,2025-11-13 16:45:00+00:00,2025-11-13 16:30:00+00:00,2025_H2,0.975925925925926,1.4662316622501432,TOP_BAND
2800,2025-11-15 15:15:00+00:00,2025-11-15 20:30:00+00:00,2025-11-15 20:15:00+00:00,2025_H2,0.3799768518518518,-0.606633564845378,LOW_BAND
2802,2025-11-16 16:00:00+00:00,2025-11-16 16:15:00+00:00,2025-11-16 16:00:00+00:00,2025_H2,0.6981481481481482,-1.055106698964247,DEAD_MID
2807,2025-11-19 04:00:00+00:00,2025-11-19 04:30:00+00:00,2025-11-19 04:15:00+00:00,2025_H2,0.7476851851851852,1.4520985139434808,DEAD_MID
2808,2025-11-19 16:00:00+00:00,2025-11-19 16:15:00+00:00,2025-11-19 16:00:00+00:00,2025_H2,0.9109953703703704,-1.0331449847502632,TOP_BAND
2810,2025-11-20 16:00:00+00:00,2025-11-20 16:00:00+00:00,2025-11-20 15:45:00+00:00,2025_H2,0.953587962962963,1.4753931860073324,TOP_BAND
2818,2025-11-25 04:00:00+00:00,2025-11-25 14:30:00+00:00,2025-11-25 14:15:00+00:00,2025_H2,0.5844907407407407,-0.3852367777309169,MID_SPIKE
2827,2025-12-01 00:30:00+00:00,2025-12-01 00:30:00+00:00,2025-12-01 00:15:00+00:00,2025_H2,0.7497685185185186,1.4582414228146792,DEAD_MID
2864,2025-12-23 08:30:00+00:00,2025-12-23 14:45:00+00:00,2025-12-23 14:30:00+00:00,2025_H2,0.3109953703703704,-1.0707370436098036,LOW_BAND
2887,2026-01-06 09:15:00+00:00,2026-01-06 16:15:00+00:00,2026-01-06 16:00:00+00:00,2026_JAN_JUL,0.6280092592592592,1.409214086573726,DEAD_MID
2902,2026-01-16 15:30:00+00:00,2026-01-16 15:30:00+00:00,2026-01-16 15:15:00+00:00,2026_JAN_JUL,0.5550925925925926,-1.059158874826711,MID_SPIKE
2903,2026-01-19 00:00:00+00:00,2026-01-19 00:00:00+00:00,2026-01-18 23:45:00+00:00,2026_JAN_JUL,0.4034722222222222,-1.0520631638258842,MID_SPIKE
2913,2026-01-25 09:15:00+00:00,2026-01-25 16:00:00+00:00,2026-01-25 15:45:00+00:00,2026_JAN_JUL,0.1920138888888889,1.3943882549903313,LOW_BAND
2920,2026-01-29 02:45:00+00:00,2026-01-29 02:45:00+00:00,2026-01-29 02:30:00+00:00,2026_JAN_JUL,0.5099537037037037,1.194707263996723,MID_SPIKE
2921,2026-01-29 15:00:00+00:00,2026-01-29 15:00:00+00:00,2026-01-29 14:45:00+00:00,2026_JAN_JUL,0.4196759259259259,1.4501298561376432,MID_SPIKE
2931,2026-02-03 17:00:00+00:00,2026-02-03 17:00:00+00:00,2026-02-03 16:45:00+00:00,2026_JAN_JUL,0.9405092592592592,1.4765483186859385,TOP_BAND
2957,2026-02-19 13:45:00+00:00,2026-02-19 13:45:00+00:00,2026-02-19 13:30:00+00:00,2026_JAN_JUL,0.3832175925925926,-1.0589056114464692,LOW_BAND
2961,2026-02-22 14:15:00+00:00,2026-02-22 14:30:00+00:00,2026-02-22 14:15:00+00:00,2026_JAN_JUL,0.1929398148148148,-1.0919234477721136,LOW_BAND
2968,2026-02-26 06:00:00+00:00,2026-02-26 15:00:00+00:00,2026-02-26 14:45:00+00:00,2026_JAN_JUL,0.6243055555555556,0.8901522959823776,DEAD_MID
2971,2026-02-27 23:15:00+00:00,2026-02-28 06:15:00+00:00,2026-02-28 06:00:00+00:00,2026_JAN_JUL,0.1475694444444444,1.4423730296941335,LOW_BAND
2974,2026-03-01 13:45:00+00:00,2026-03-01 17:00:00+00:00,2026-03-01 16:45:00+00:00,2026_JAN_JUL,0.8069444444444445,1.4478498125757406,TOP_BAND
2981,2026-03-06 06:15:00+00:00,2026-03-06 12:00:00+00:00,2026-03-06 11:45:00+00:00,2026_JAN_JUL,0.3943287037037037,1.4483874370401617,LOW_BAND
2994,2026-03-14 03:15:00+00:00,2026-03-14 06:30:00+00:00,2026-03-14 06:15:00+00:00,2026_JAN_JUL,0.2295138888888888,-1.0791242696629089,LOW_BAND
2998,2026-03-18 07:45:00+00:00,2026-03-18 11:30:00+00:00,2026-03-18 11:15:00+00:00,2026_JAN_JUL,0.3237268518518518,1.418107453366408,LOW_BAND
3006,2026-03-24 06:45:00+00:00,2026-03-24 13:45:00+00:00,2026-03-24 13:30:00+00:00,2026_JAN_JUL,0.5251157407407407,1.4205299955442048,MID_SPIKE
3019,2026-03-31 00:45:00+00:00,2026-03-31 09:45:00+00:00,2026-03-31 09:30:00+00:00,2026_JAN_JUL,0.4615740740740741,-1.061095975968051,MID_SPIKE
3028,2026-04-06 23:00:00+00:00,2026-04-06 23:00:00+00:00,2026-04-06 22:45:00+00:00,2026_JAN_JUL,0.2476851851851851,-1.0668089782850716,LOW_BAND
3042,2026-04-19 11:45:00+00:00,2026-04-19 17:45:00+00:00,2026-04-19 17:30:00+00:00,2026_JAN_JUL,0.5814814814814815,1.406350418400686,MID_SPIKE
3067,2026-05-15 07:00:00+00:00,2026-05-15 13:00:00+00:00,2026-05-15 12:45:00+00:00,2026_JAN_JUL,0.2765046296296296,1.420695113499763,LOW_BAND
3071,2026-05-18 11:30:00+00:00,2026-05-18 14:30:00+00:00,2026-05-18 14:15:00+00:00,2026_JAN_JUL,0.7777777777777778,-1.09423926040063,DEAD_MID
3073,2026-05-19 12:00:00+00:00,2026-05-19 14:15:00+00:00,2026-05-19 14:00:00+00:00,2026_JAN_JUL,0.5741898148148148,-1.0850086763070217,MID_SPIKE
3078,2026-05-22 19:15:00+00:00,2026-05-22 19:30:00+00:00,2026-05-22 19:15:00+00:00,2026_JAN_JUL,0.4928240740740741,0.9461049812094044,MID_SPIKE
3079,2026-05-23 07:45:00+00:00,2026-05-23 07:45:00+00:00,2026-05-23 07:30:00+00:00,2026_JAN_JUL,0.0473379629629629,-1.094605899143691,LOW_BAND
3084,2026-05-26 13:45:00+00:00,2026-05-26 16:00:00+00:00,2026-05-26 15:45:00+00:00,2026_JAN_JUL,0.9436342592592591,0.7003920083370473,TOP_BAND
3093,2026-06-01 01:45:00+00:00,2026-06-01 01:45:00+00:00,2026-06-01 01:30:00+00:00,2026_JAN_JUL,0.559837962962963,-1.0665893520322005,MID_SPIKE
3094,2026-06-01 13:45:00+00:00,2026-06-01 14:15:00+00:00,2026-06-01 14:00:00+00:00,2026_JAN_JUL,0.9076388888888888,1.0084130956347943,TOP_BAND
3098,2026-06-03 16:15:00+00:00,2026-06-03 16:15:00+00:00,2026-06-03 16:00:00+00:00,2026_JAN_JUL,0.9120370370370372,1.4662924124763643,TOP_BAND
3111,2026-06-10 08:00:00+00:00,2026-06-10 09:00:00+00:00,2026-06-10 08:45:00+00:00,2026_JAN_JUL,0.5010416666666667,-1.0672745138178092,MID_SPIKE
3132,2026-06-23 01:15:00+00:00,2026-06-23 04:45:00+00:00,2026-06-23 04:30:00+00:00,2026_JAN_JUL,0.312037037037037,1.4302004155070325,LOW_BAND
3135,2026-06-24 14:15:00+00:00,2026-06-24 15:00:00+00:00,2026-06-24 14:45:00+00:00,2026_JAN_JUL,0.9510416666666668,1.4666527675060193,TOP_BAND
3164,2026-07-12 01:15:00+00:00,2026-07-12 06:15:00+00:00,2026-07-12 06:00:00+00:00,2026_JAN_JUL,0.0679398148148148,-1.0795304976567688,LOW_BAND
3170,2026-07-16 07:45:00+00:00,2026-07-16 08:00:00+00:00,2026-07-16 07:45:00+00:00,2026_JAN_JUL,0.3534722222222222,-1.083256199116069,LOW_BAND
3171,2026-07-16 20:00:00+00:00,2026-07-16 23:15:00+00:00,2026-07-16 23:00:00+00:00,2026_JAN_JUL,0.1070601851851851,1.42029346661906,LOW_BAND
3192,2026-07-29 17:45:00+00:00,2026-07-29 19:45:00+00:00,2026-07-29 19:30:00+00:00,2026_JAN_JUL,0.9277777777777778,-1.0572686401956302,TOP_BAND
