signal_ts,signal_ts_server,confirm_ts,confirm_ts_server,exit_ts,exit_ts_server,side,z,atr,entry,exit,R,spread_atr_entry,kind,mfe_atr,confirm_lag_s
1777855500,1777866300,1777855594,1777866394,1777858407,1777869207,BUY,-1.4933382184673023,266.97767857142856,78443.2578125,78982.22209821429,1.615009280470892,0.0037456314900590273,trail,2.5187616005885993,94
1777866300,1777877100,1777866453,1777877253,1777871474,1777882274,BUY,-2.6441757481658676,400.56529017857144,80077.1015625,80137.18635602678,0.11999999999999085,0.002496471922353036,be,1.274663456917052,153
1777885200,1777896000,1777885268,1777896068,1777887800,1777898600,SELL,1.0760250578221051,178.56640625,79618.8515625,79842.0595703125,-1.0,0.005600157504429812,stop,0.08356485026141361,68
1777896000,1777906800,1777896088,1777906888,1777901735,1777912535,SELL,1.4896421025054107,313.56808035714283,78674.296875,79066.25697544643,-1.000000000000016,0.0031891001114049485,stop,0.4484672031663209,88
1777906800,1777917600,1777906894,1777917694,1777907969,1777918769,BUY,-1.2644171614098278,323.31863839285717,80264.8984375,79860.75013950893,-0.9999999999999846,0.0030929240732015043,stop,0.1831107705212578,94
1777928700,1777939500,1777928951,1777939751,1777934087,1777944887,BUY,-1.262756534757672,197.16573660714286,80071.046875,80100.62173549108,0.12000000000002192,0.005071875150359022,be,1.4805516796341005,251
1777953000,1777963800,1777953778,1777964578,1777959920,1777970720,BUY,-2.57644053138315,228.54129464285714,80919.59375,80953.87494419643,0.12000000000001164,0.004375576858277214,be,1.5651575158834417,778
1777963800,1777974600,1777964375,1777975175,1777967154,1777977954,BUY,-1.3608781133919599,195.90736607142858,80930.2421875,80959.6282924107,0.11999999999997113,0.0051044532936826694,be,0.9022121196584117,575
1777974600,1777985400,1777975496,1777986296,1777977600,1777988400,BUY,-1.6401839477065943,129.71261160714286,80564.2578125,80743.2578125,1.103979005786315,0.007709350599066446,signal,1.7279786616188775,896
1777985400,1777996200,1777988441,1777999241,1777988559,1777999359,SELL,1.3266534990078045,151.53627232142858,81150.7890625,81340.20940290179,-1.000000000000022,0.006599080105909343,stop,0.0,3041
1778013900,1778024700,1778013946,1778024746,1778018568,1778029368,SELL,1.6134460626661333,175.8671875,81564.90625,81538.526171875,0.12000000000001323,0.005686109013371241,be,1.6945493314379636,46
1778024700,1778035500,1778028439,1778039239,1778029515,1778040315,SELL,3.0200722249998098,243.38839285714286,80800.953125,81105.18861607143,-1.0000000000000207,0.004108659366459399,stop,0.42238944221280655,3739
1778035500,1778046300,1778045731,1778056531,1778049427,1778060227,SELL,1.1515826084483596,230.63392857142858,81084.640625,81372.93303571429,-1.0000000000000144,0.004335875498432116,stop,0.34016298246293214,10231
1778049600,1778060400,1778053952,1778064752,1778054753,1778065553,SELL,2.3727143302952522,174.79799107142858,81325.390625,81543.88811383929,-1.000000000000019,0.0057208895472452255,stop,0.3201910368473812,4352
1778063100,1778073900,1778063347,1778074147,1778064851,1778075651,SELL,1.6559679602013324,207.67689732142858,82080.0,82339.59612165179,-1.000000000000016,0.004815172091348544,stop,0.07256614815790109,247
1778084700,1778095500,1778085112,1778095912,1778091264,1778102064,SELL,1.679264683905353,348.1244419642857,81443.859375,81391.64070870535,0.12000000000001146,0.002872536022916169,be,0.6423035430615912,412
1778097300,1778108100,1778099470,1778110270,1778100045,1778110845,SELL,1.0106377131728759,211.56919642857142,81400.953125,81369.21774553572,0.11999999999999371,0.0047265859911587525,be,0.7027473281073611,2170
1778108100,1778118900,1778108395,1778119195,1778109725,1778120525,SELL,1.7201478906866738,163.57979910714286,81295.921875,81271.38490513393,0.11999999999996949,0.007832568611731795,be,2.1580636907909323,295
1778118900,1778129700,1778119324,1778130124,1778122033,1778132833,SELL,2.44129029787322,191.92410714285714,81069.140625,81040.35200892857,0.1199999999999896,0.005210392872926892,be,1.2119048172873392,424
1778129700,1778140500,1778134161,1778144961,1778135523,1778146323,SELL,1.6307580349092201,171.53515625,80895.5078125,81109.9267578125,-1.0,0.005829708742285883,stop,0.2930339534989639,4461
1778147400,1778158200,1778147459,1778158259,1778150511,1778161311,SELL,1.1779384008646918,193.64285714285714,80872.3203125,80843.27388392857,0.1199999999999897,0.006092078568793803,be,1.7938548967170787,59
1778158200,1778169000,1778159272,1778170072,1778159839,1778170639,SELL,1.5019803121925908,193.76450892857142,80961.8125,80932.74782366071,0.12000000000000516,0.00516090384936612,be,0.6797071647860472,1072
1778169000,1778179800,1778169134,1778179934,1778170985,1778181785,SELL,2.5488708313528017,287.1205357142857,79913.3671875,79870.29910714286,0.12000000000000578,0.003482857809220244,be,0.8428787996579336,134
1778179800,1778190600,1778181568,1778192368,1778184158,1778194958,SELL,1.4499506237155828,259.9564732142857,79920.4765625,80245.42215401786,-0.9999999999999936,0.0038467978413281754,stop,0.1310014983621056,1768
1778194500,1778205300,1778201187,1778211987,1778201996,1778212796,SELL,1.0933746999012341,205.625,79825.921875,79795.078125,0.12,0.004863221884498481,be,0.6318009118541034,6687
1778205300,1778216100,1778205659,1778216459,1778209531,1778220331,SELL,1.5358660688221848,149.03292410714286,79666.578125,79232.41489955357,2.3305627426825812,0.0067099267225078345,trail,3.4132034283531847,359
1778219100,1778229900,1778219247,1778230047,1778221044,1778231844,SELL,1.2164863596942963,157.11439732142858,79636.109375,79612.54221540179,0.11999999999999364,0.006364789077567315,be,1.4830953049025213,147
