time,ratio_arc,delta_ls_12_arc,q20,q80,ratio_rest,delta_ls_12_rest,side_arc,side_rest,decision_match,short_arc,short_rest,buy_arc,buy_rest,short_match,buy_match,ratio_abs_err,delta_abs_err,band_width,normalized_delta_err,dist_q20,dist_q80,nearest_threshold_dist,margin_error_ratio,q80_signed_margin_arc,q80_signed_margin_rest,ratio_rest_lag12,ratio_lo,ratio_hi,ratio_lo_lag12,ratio_hi_lag12,delta_lo,delta_hi,expected_current_raw,expected_lag_raw,fresh_current,fresh_lag,transport_fresh,recovered_side,recovered_label
2026-08-29 06:45:00+00:00,1.17068321,0.0041319899999998,-0.0423162859999999,0.0411137140000001,1.1706,0.0041999999999999,0,0,True,False,False,False,False,True,True,8.32099999998892e-05,6.801000000011825e-05,0.08343,0.0008151743977,0.0464482759999997,0.0369817240000002,0.0369817240000002,543.7689163348917,-0.0369817240000002,-0.0369137140000001,1.1664,1.1699753099999999,1.1712069399999998,1.16577531,1.1670069399999998,0.0029683700000000535,0.00543162999999991,2026-08-29 06:55:00+00:00,2026-08-29 03:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 07:00:00+00:00,1.16783808,-0.00356493,-0.0423162859999999,0.0411137140000001,1.1678,-0.0038,0,0,True,False,False,False,False,True,True,3.8079999999940384e-05,0.00023507,0.08343,0.0028175716169244,0.0387513559999999,0.0446786440000001,0.0387513559999999,164.85028289445384,-0.0446786440000001,-0.0449137140000001,1.1716,1.1671753099999997,1.1684069399999997,1.1709753099999998,1.1722069399999997,-0.005031629999999954,-0.0025683700000000975,2026-08-29 07:10:00+00:00,2026-08-29 04:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 07:15:00+00:00,1.16787001,-0.0016867500000001,-0.0423162859999999,0.0411137140000001,1.1678,-0.0019,0,0,True,False,False,False,False,True,True,7.000999999995372e-05,0.0002132499999998,0.08343,0.0025560349993986,0.0406295359999997,0.0428004640000003,0.0406295359999997,190.5253739743579,-0.0428004640000003,-0.0430137140000001,1.1697,1.1671753099999997,1.1684069399999997,1.1690753099999998,1.1703069399999997,-0.003131629999999941,-0.0006683700000000847,2026-08-29 07:25:00+00:00,2026-08-29 04:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 07:30:00+00:00,1.16529045,-0.00636656,-0.0423162859999999,0.0411137140000001,1.1654,-0.0061999999999999,0,0,True,False,False,False,False,True,True,0.0001095499999999,0.00016656,0.08343,0.0019964041711619,0.0359497259999999,0.0474802740000001,0.0359497259999999,215.8364913544173,-0.0474802740000001,-0.0473137140000001,1.1716,1.1647753099999998,1.1660069399999997,1.1709753099999998,1.1722069399999997,-0.007431629999999911,-0.004968370000000055,2026-08-29 07:40:00+00:00,2026-08-29 04:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 07:45:00+00:00,1.16214155,-0.00941415,-0.0423162859999999,0.0411137140000001,1.1622,-0.0094,0,0,True,False,False,False,False,True,True,5.8449999999821145e-05,1.4149999999935048e-05,0.08343,0.0001696032602173,0.0329021359999999,0.0505278640000001,0.0329021359999999,2325.2392932968864,-0.0505278640000001,-0.0505137140000002,1.1716,1.1615753099999997,1.1628069399999996,1.1709753099999998,1.1722069399999997,-0.010631630000000003,-0.008168370000000147,2026-08-29 07:55:00+00:00,2026-08-29 04:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 08:00:00+00:00,1.16121023,-0.01424241,-0.0423162859999999,0.0411137140000001,1.1612,-0.0141,0,0,True,False,False,False,False,True,True,1.022999999999996e-05,0.00014241,0.08343,0.0017069399496588,0.0280738759999998,0.0553561240000001,0.0280738759999998,197.13416192677863,-0.0553561240000001,-0.0552137140000001,1.1753,1.1605753099999998,1.1618069399999997,1.1746753099999998,1.1759069399999997,-0.01533162999999993,-0.012868370000000073,2026-08-29 08:10:00+00:00,2026-08-29 05:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 08:15:00+00:00,1.16232265,-0.0135416700000001,-0.0423162859999999,0.0411137140000001,1.1622,-0.0136,0,0,True,False,False,False,False,True,True,0.00012265,5.832999999988431e-05,0.08343,0.0006991489871734,0.0287746159999997,0.0546553840000003,0.0287746159999997,493.3073204192838,-0.0546553840000003,-0.0547137140000002,1.1758,1.1615753099999997,1.1628069399999996,1.1751753099999998,1.1764069399999997,-0.014831629999999985,-0.012368370000000128,2026-08-29 08:25:00+00:00,2026-08-29 05:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 08:30:00+00:00,1.16139614,-0.01385733,-0.0423162859999999,0.0411137140000001,1.1612,-0.0141,0,0,True,False,False,False,False,True,True,0.0001961399999999,0.00024267,0.08343,0.0029086659475009,0.0284589559999999,0.0549710440000001,0.0284589559999999,117.27430667161116,-0.0549710440000001,-0.0552137140000001,1.1753,1.1605753099999998,1.1618069399999997,1.1746753099999998,1.1759069399999997,-0.01533162999999993,-0.012868370000000073,2026-08-29 08:40:00+00:00,2026-08-29 05:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 08:45:00+00:00,1.1618714,-0.0124659299999998,-0.0423162859999999,0.0411137140000001,1.1617,-0.0127000000000001,0,0,True,False,False,False,False,True,True,0.0001714000000001,0.0002340700000003,0.08343,0.0028055855207995,0.029850356,0.053579644,0.029850356,127.52747468689184,-0.053579644,-0.0538137140000003,1.1744,1.1610753099999997,1.1623069399999997,1.17377531,1.1750069399999998,-0.013931630000000084,-0.011468370000000228,2026-08-29 08:55:00+00:00,2026-08-29 05:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 09:00:00+00:00,1.16583713,-0.0050230199999998,-0.0423162859999999,0.0411137140000001,1.1659,-0.0052,0,0,True,False,False,False,False,True,True,6.286999999982612e-05,0.0001769800000002,0.08343,0.0021212992928229,0.037293266,0.046136734,0.037293266,210.7202282741252,-0.046136734,-0.0463137140000002,1.1711,1.1652753099999997,1.1665069399999997,1.1704753099999998,1.1717069399999998,-0.0064316300000000215,-0.003968370000000165,2026-08-29 09:10:00+00:00,2026-08-29 06:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 09:15:00+00:00,1.16588754,-0.00227098,-0.0423162859999999,0.0411137140000001,1.1659,-0.0023999999999999,0,0,True,False,False,False,False,True,True,1.2459999999991922e-05,0.0001290199999999,0.08343,0.0015464461224969,0.0400453059999998,0.0433846940000001,0.0400453059999998,310.380607657909,-0.0433846940000001,-0.0435137140000001,1.1683,1.1652753099999997,1.1665069399999997,1.1676753099999997,1.1689069399999996,-0.0036316299999998858,-0.0011683700000000297,2026-08-29 09:25:00+00:00,2026-08-29 06:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 09:30:00+00:00,1.17406719,0.00254259,-0.0423162859999999,0.0411137140000001,1.1739,0.0022999999999999,0,0,True,False,False,False,False,True,True,0.0001671899999999,0.00024259,0.08343,0.0029077070598111,0.0448588759999999,0.0385711240000001,0.0385711240000001,158.99717218349227,-0.0385711240000001,-0.0388137140000001,1.1716,1.1732753099999997,1.1745069399999997,1.1709753099999998,1.1722069399999997,0.0010683700000000407,0.003531629999999897,2026-08-29 09:40:00+00:00,2026-08-29 06:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 09:45:00+00:00,1.17436303,0.0036798200000001,-0.0423162859999999,0.0411137140000001,1.1744,0.0038,0,0,True,False,False,False,False,True,True,3.697000000002504e-05,0.0001201799999999,0.08343,0.001440489032721,0.045996106,0.037433894,0.037433894,311.4818938261504,-0.037433894,-0.0373137140000001,1.1706,1.17377531,1.1750069399999998,1.1699753099999999,1.1712069399999998,0.0025683700000000975,0.005031629999999954,2026-08-29 09:55:00+00:00,2026-08-29 06:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 10:00:00+00:00,1.17282976,0.00499168,-0.0423162859999999,0.0411137140000001,1.173,0.0052,0,0,True,False,False,False,False,True,True,0.00017024,0.00020832,0.08343,0.0024969435454877,0.0473079659999999,0.0361220340000001,0.0361220340000001,173.39686059904588,-0.0361220340000001,-0.035913714,1.1678,1.1723753099999998,1.1736069399999998,1.1671753099999997,1.1684069399999997,0.003968370000000165,0.0064316300000000215,2026-08-29 10:10:00+00:00,2026-08-29 07:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 10:15:00+00:00,1.17393249,0.0060624800000002,-0.0423162859999999,0.0411137140000001,1.1739,0.0060999999999999,0,0,True,False,False,False,False,True,True,3.2490000000162667e-05,3.7519999999791054e-05,0.08343,0.0004497183267384,0.0483787660000001,0.0350512339999999,0.0350512339999999,934.2013326278023,-0.0350512339999999,-0.0350137140000001,1.1678,1.1732753099999997,1.1745069399999997,1.1671753099999997,1.1684069399999997,0.004868370000000066,0.007331629999999922,2026-08-29 10:25:00+00:00,2026-08-29 07:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 10:30:00+00:00,1.17165423,0.0063637799999998,-0.0423162859999999,0.0411137140000001,1.1716,0.0061999999999999,0,0,True,False,False,False,False,True,True,5.422999999993294e-05,0.0001637799999998,0.08343,0.0019630828239222,0.0486800659999997,0.0347499340000003,0.0347499340000003,212.1744657469483,-0.0347499340000003,-0.0349137140000001,1.1654,1.1709753099999998,1.1722069399999997,1.1647753099999998,1.1660069399999997,0.004968370000000055,0.007431629999999911,2026-08-29 10:40:00+00:00,2026-08-29 07:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 10:45:00+00:00,1.17364593,0.0115043799999998,-0.0423162859999999,0.0411137140000001,1.1734,0.0112,0,0,True,False,False,False,False,True,True,0.0002459299999999,0.0003043799999997,0.08343,0.0036483279395873,0.0538206659999997,0.0296093340000002,0.0296093340000002,97.27752808996178,-0.0296093340000002,-0.029913714,1.1622,1.1727753099999998,1.1740069399999997,1.1615753099999997,1.1628069399999996,0.00996837000000017,0.012431630000000027,2026-08-29 10:55:00+00:00,2026-08-29 07:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 11:00:00+00:00,1.17341556,0.01220533,-0.0423162859999999,0.0411137140000001,1.1734,0.0121999999999999,0,0,True,False,False,False,False,True,True,1.5560000000025553e-05,5.330000000025592e-06,0.08343,6.388589236516344e-05,0.0545216159999999,0.0289083840000001,0.0289083840000001,5423.711819861414,-0.0289083840000001,-0.0289137140000001,1.1612,1.1727753099999998,1.1740069399999997,1.1605753099999998,1.1618069399999997,0.01096837000000006,0.013431629999999917,2026-08-29 11:10:00+00:00,2026-08-29 08:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 11:15:00+00:00,1.17238169,0.01005904,-0.0423162859999999,0.0411137140000001,1.1725,0.0103000000000001,0,0,True,False,False,False,False,True,True,0.0001183100000001,0.0002409600000001,0.08343,0.0028881697231233,0.0523753259999999,0.0310546740000001,0.0310546740000001,128.87895916325155,-0.0310546740000001,-0.0308137139999999,1.1622,1.17187531,1.1731069399999998,1.1615753099999997,1.1628069399999996,0.00906837000000027,0.011531630000000126,2026-08-29 11:25:00+00:00,2026-08-29 08:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 11:30:00+00:00,1.17090623,0.00951009,-0.0423162859999999,0.0411137140000001,1.1711,0.0099,0,0,True,False,False,False,False,True,True,0.00019377,0.0003899099999999,0.08343,0.0046734987414598,0.0518263759999999,0.0316036240000001,0.0316036240000001,81.05363801903175,-0.0316036240000001,-0.0312137140000001,1.1612,1.1704753099999998,1.1717069399999998,1.1605753099999998,1.1618069399999997,0.008668370000000092,0.011131629999999948,2026-08-29 11:40:00+00:00,2026-08-29 08:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 11:45:00+00:00,1.17055778,0.0086863799999998,-0.0423162859999999,0.0411137140000001,1.1706,0.0089000000000001,0,0,True,False,False,False,False,True,True,4.222000000009274e-05,0.0002136200000002,0.08343,0.0025604698549712,0.0510026659999998,0.0324273340000002,0.0324273340000002,151.79914801967374,-0.0324273340000002,-0.032213714,1.1617,1.1699753099999999,1.1712069399999998,1.1610753099999997,1.1623069399999997,0.007668370000000202,0.010131630000000058,2026-08-29 11:55:00+00:00,2026-08-29 08:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 12:00:00+00:00,1.16969395,0.0038568199999999,-0.0423162859999999,0.0411137140000001,1.1697,0.0038,0,0,True,False,False,False,False,True,True,6.0499999998686604e-06,5.681999999995746e-05,0.08343,0.0006810499820203,0.0461731059999999,0.0372568940000001,0.0372568940000001,655.7003519892303,-0.0372568940000001,-0.0373137140000001,1.1659,1.1690753099999998,1.1703069399999997,1.1652753099999997,1.1665069399999997,0.0025683700000000975,0.005031629999999954,2026-08-29 12:10:00+00:00,2026-08-29 09:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 12:15:00+00:00,1.16993267,0.0040451299999999,-0.0423162859999999,0.0411137140000001,1.1701,0.0041999999999999,0,0,True,False,False,False,False,True,True,0.00016733,0.00015487,0.08343,0.0018562867074197,0.0463614159999998,0.0370685840000002,0.0370685840000002,239.352902434256,-0.0370685840000002,-0.0369137140000001,1.1659,1.1694753099999997,1.1707069399999996,1.1652753099999997,1.1665069399999997,0.0029683700000000535,0.00543162999999991,2026-08-29 12:25:00+00:00,2026-08-29 09:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 12:30:00+00:00,1.16960696,-0.0044602299999998,-0.0423162859999999,0.0411137140000001,1.1697,-0.0041999999999999,0,0,True,False,False,False,False,True,True,9.303999999987768e-05,0.0002602299999998,0.08343,0.0031191417955155,0.037856056,0.045573944,0.037856056,145.47152903208794,-0.045573944,-0.0453137140000001,1.1739,1.1690753099999998,1.1703069399999997,1.1732753099999997,1.1745069399999997,-0.00543162999999991,-0.0029683700000000535,2026-08-29 12:40:00+00:00,2026-08-29 09:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 12:45:00+00:00,1.16922412,-0.0051389100000001,-0.0423162859999999,0.0411137140000001,1.1692,-0.0052,0,0,True,False,False,False,False,True,True,2.411999999996084e-05,6.108999999998588e-05,0.08343,0.0007322306124893,0.0371773759999998,0.0462526240000002,0.0371773759999998,608.5672941563007,-0.0462526240000002,-0.0463137140000002,1.1744,1.1685753099999998,1.1698069399999997,1.17377531,1.1750069399999998,-0.0064316300000000215,-0.003968370000000165,2026-08-29 12:55:00+00:00,2026-08-29 09:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 13:00:00+00:00,1.16768269,-0.00514707,-0.0423162859999999,0.0411137140000001,1.1678,-0.0052,0,0,True,False,False,False,False,True,True,0.00011731,5.2930000000062094e-05,0.08343,0.0006344240680817,0.0371692159999998,0.0462607840000001,0.0371692159999998,702.233440392146,-0.0462607840000001,-0.0463137140000002,1.173,1.1671753099999997,1.1684069399999997,1.1723753099999998,1.1736069399999998,-0.0064316300000000215,-0.003968370000000165,2026-08-29 13:10:00+00:00,2026-08-29 10:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 13:15:00+00:00,1.16913651,-0.0047959800000001,-0.0423162859999999,0.0411137140000001,1.1692,-0.0046999999999999,0,0,True,False,False,False,False,True,True,6.349000000005489e-05,9.598000000021756e-05,0.08343,0.0011504255064151,0.0375203059999997,0.0459096940000003,0.0375203059999997,390.917962074544,-0.0459096940000003,-0.045813714,1.1739,1.1685753099999998,1.1698069399999997,1.1732753099999997,1.1745069399999997,-0.0059316299999998545,-0.0034683699999999984,2026-08-29 13:25:00+00:00,2026-08-29 10:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 13:30:00+00:00,1.17012394,-0.0015302899999998,-0.0423162859999999,0.0411137140000001,1.1701,-0.0015,0,0,True,False,False,False,False,True,True,2.394000000016661e-05,3.0289999999766337e-05,0.08343,0.0003630588517291,0.0407859960000001,0.0426440039999999,0.0407859960000001,1346.5168702646,-0.0426440039999999,-0.0426137140000002,1.1716,1.1694753099999997,1.1707069399999996,1.1709753099999998,1.1722069399999997,-0.002731629999999985,-0.0002683700000001288,2026-08-29 13:40:00+00:00,2026-08-29 10:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 13:45:00+00:00,1.17115631,-0.0024896199999999,-0.0423162859999999,0.0411137140000001,1.1711,-0.0022999999999999,0,0,True,False,False,False,False,True,True,5.6309999999948346e-05,0.00018962,0.08343,0.0022728035478844,0.0398266659999999,0.0436033340000001,0.0398266659999999,210.0340997785025,-0.0436033340000001,-0.0434137140000001,1.1734,1.1704753099999998,1.1717069399999998,1.1727753099999998,1.1740069399999997,-0.003531629999999897,-0.0010683700000000407,2026-08-29 13:55:00+00:00,2026-08-29 10:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 14:00:00+00:00,1.17265933,-0.0007562299999999,-0.0423162859999999,0.0411137140000001,1.1725,-0.0008999999999999,0,0,True,False,False,False,False,True,True,0.00015933,0.0001437699999999,0.08343,0.0017232410403929,0.041560056,0.041869944,0.041560056,289.07321416153314,-0.041869944,-0.042013714,1.1734,1.17187531,1.1731069399999998,1.1727753099999998,1.1740069399999997,-0.002131629999999829,0.0003316300000000272,2026-08-29 14:10:00+00:00,2026-08-29 11:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 14:15:00+00:00,1.17564081,0.00325912,-0.0423162859999999,0.0411137140000001,1.1758,0.0032999999999998,0,0,True,False,False,False,False,True,True,0.0001591899999999,4.0879999999798855e-05,0.08343,0.0004899916097302,0.0455754059999999,0.037854594,0.037854594,925.9930039184528,-0.037854594,-0.0378137140000003,1.1725,1.1751753099999998,1.1764069399999997,1.17187531,1.1731069399999998,0.0020683699999999305,0.004531629999999787,2026-08-29 14:25:00+00:00,2026-08-29 11:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 14:30:00+00:00,1.19294205,0.0220358200000001,-0.0423162859999999,0.0411137140000001,1.193,0.0219,0,0,True,False,False,False,False,True,True,5.79499999999733e-05,0.0001358200000001,0.08343,0.001627951576173,0.064352106,0.019077894,0.019077894,140.46454130454416,-0.019077894,-0.0192137140000001,1.1711,1.1923753099999999,1.1936069399999998,1.1704753099999998,1.1717069399999998,0.020668370000000102,0.02313162999999996,2026-08-29 14:40:00+00:00,2026-08-29 11:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 14:45:00+00:00,1.20812258,0.0375647999999999,-0.0423162859999999,0.0411137140000001,1.208,0.0373999999999998,0,0,True,False,False,False,False,True,True,0.0001225799999999,0.0001648,0.08343,0.0019753086419762,0.0798810859999998,0.0035489140000002,0.0035489140000002,21.53467233008838,-0.0035489140000002,-0.0037137140000002,1.1706,1.2073753099999998,1.2086069399999997,1.1699753099999999,1.1712069399999998,0.03616836999999995,0.038631629999999806,2026-08-29 14:55:00+00:00,2026-08-29 11:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 15:00:00+00:00,1.20139531,0.03170136,-0.0423162859999999,0.0411137140000001,1.2012,0.0315,0,0,True,False,False,False,False,True,True,0.00019531,0.0002013599999999,0.08343,0.002413520316432,0.0740176459999999,0.0094123540000001,0.0094123540000001,46.74391140248061,-0.0094123540000001,-0.009613714,1.1697,1.2005753099999998,1.2018069399999998,1.1690753099999998,1.1703069399999997,0.030268370000000155,0.03273163000000001,2026-08-29 15:10:00+00:00,2026-08-29 12:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 15:15:00+00:00,1.20022452,0.03029185,-0.0423162859999999,0.0411137140000001,1.2002,0.0301,0,0,True,False,False,False,False,True,True,2.4519999999972345e-05,0.0001918499999999,0.08343,0.0022995325422509,0.0726081359999999,0.0108218640000001,0.0108218640000001,56.40794370602303,-0.0108218640000001,-0.0110137140000001,1.1701,1.1995753099999997,1.2008069399999997,1.1694753099999997,1.1707069399999996,0.028868370000000088,0.031331629999999944,2026-08-29 15:25:00+00:00,2026-08-29 12:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 15:30:00+00:00,1.19835571,0.0287487499999998,-0.0423162859999999,0.0411137140000001,1.1983,0.0285999999999999,0,0,True,False,False,False,False,True,True,5.571000000004212e-05,0.0001487499999999,0.08343,0.001782931799112,0.0710650359999998,0.0123649640000002,0.0123649640000002,83.12580840340803,-0.0123649640000002,-0.0125137140000001,1.1697,1.1976753099999997,1.1989069399999996,1.1690753099999998,1.1703069399999997,0.02736837000000003,0.029831629999999887,2026-08-29 15:40:00+00:00,2026-08-29 12:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 15:45:00+00:00,1.19921297,0.02998885,-0.0423162859999999,0.0411137140000001,1.1993,0.0301,0,0,True,False,False,False,False,True,True,8.702999999998795e-05,0.0001111499999999,0.08343,0.0013322545846811,0.0723051359999999,0.011124864,0.011124864,100.08874493931816,-0.011124864,-0.0110137140000001,1.1692,1.1986753099999998,1.1999069399999998,1.1685753099999998,1.1698069399999997,0.028868370000000088,0.031331629999999944,2026-08-29 15:55:00+00:00,2026-08-29 12:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 16:00:00+00:00,1.20477068,0.03708799,-0.0423162859999999,0.0411137140000001,1.2046,0.0367999999999999,0,0,True,False,False,False,False,True,True,0.00017068,0.0002879900000001,0.08343,0.0034518758240456,0.079404276,0.004025724,0.004025724,13.978693704636663,-0.004025724,-0.0043137140000002,1.1678,1.2039753099999997,1.2052069399999996,1.1671753099999997,1.1684069399999997,0.035568370000000016,0.03803162999999987,2026-08-29 16:10:00+00:00,2026-08-29 13:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 16:15:00+00:00,1.20144278,0.03230627,-0.0423162859999999,0.0411137140000001,1.2017,0.0324999999999999,0,0,True,False,False,False,False,True,True,0.0002572199999999,0.0001937299999998,0.08343,0.0023220664029712,0.074622556,0.008807444,0.008807444,45.46246838385888,-0.008807444,-0.0086137140000001,1.1692,1.2010753099999998,1.2023069399999997,1.1685753099999998,1.1698069399999997,0.031268370000000045,0.0337316299999999,2026-08-29 16:25:00+00:00,2026-08-29 13:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 16:30:00+00:00,1.20278322,0.0326592799999998,-0.0423162859999999,0.0411137140000001,1.2026,0.0324999999999999,0,0,True,False,False,False,False,True,True,0.00018322,0.0001592799999998,0.08343,0.0019091453913445,0.0749755659999997,0.0084544340000003,0.0084544340000003,53.079068307427534,-0.0084544340000003,-0.0086137140000001,1.1701,1.2019753099999997,1.2032069399999996,1.1694753099999997,1.1707069399999996,0.031268370000000045,0.0337316299999999,2026-08-29 16:40:00+00:00,2026-08-29 13:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 16:45:00+00:00,1.20487291,0.0337165999999999,-0.0423162859999999,0.0411137140000001,1.2051,0.034,0,0,True,False,False,False,False,True,True,0.00022709,0.0002834,0.08343,0.0033968596428148,0.0760328859999999,0.0073971140000001,0.0073971140000001,26.101319689481308,-0.0073971140000001,-0.0071137140000001,1.1711,1.2044753099999999,1.2057069399999998,1.1704753099999998,1.1717069399999998,0.0327683700000001,0.03523162999999996,2026-08-29 16:55:00+00:00,2026-08-29 13:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 17:00:00+00:00,1.20488311,0.0322237799999998,-0.0423162859999999,0.0411137140000001,1.2051,0.0325999999999999,0,0,True,False,False,False,False,True,True,0.0002168900000001,0.0003762200000001,0.08343,0.0045094090854626,0.0745400659999997,0.0088899340000003,0.0088899340000003,23.629615650408848,-0.0088899340000003,-0.0085137140000001,1.1725,1.2044753099999999,1.2057069399999998,1.17187531,1.1731069399999998,0.031368370000000034,0.03383162999999989,2026-08-29 17:10:00+00:00,2026-08-29 14:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 17:15:00+00:00,1.20238,0.02673919,-0.0423162859999999,0.0411137140000001,1.2022,0.0263999999999999,0,0,True,False,False,False,False,True,True,0.00018,0.00033919,0.08343,0.0040655639458233,0.0690554759999999,0.0143745240000001,0.0143745240000001,42.37897343671168,-0.0143745240000001,-0.0147137140000001,1.1758,1.2015753099999997,1.2028069399999997,1.1751753099999998,1.1764069399999997,0.02516837000000005,0.027631629999999907,2026-08-29 17:25:00+00:00,2026-08-29 14:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 17:30:00+00:00,1.19985395,0.0069118999999999,-0.0423162859999999,0.0411137140000001,1.1997,0.0066999999999999,0,0,True,False,False,False,False,True,True,0.00015395,0.0002119,0.08343,0.0025398537696277,0.0492281859999998,0.0342018140000001,0.0342018140000001,161.40544596504628,-0.0342018140000001,-0.0344137140000002,1.193,1.1990753099999998,1.2003069399999997,1.1923753099999999,1.1936069399999998,0.00546837,0.007931629999999856,2026-08-29 17:40:00+00:00,2026-08-29 14:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 17:45:00+00:00,1.19891767,-0.00920491,-0.0423162859999999,0.0411137140000001,1.1988,-0.0091999999999998,0,0,True,False,False,False,False,True,True,0.0001176699999998,4.910000000135639e-06,0.08343,5.885173199251629e-05,0.0331113759999999,0.0503186240000001,0.0331113759999999,6743.661099610023,-0.0503186240000001,-0.050313714,1.208,1.1981753099999999,1.1994069399999998,1.2073753099999998,1.2086069399999997,-0.010431629999999803,-0.007968369999999947,2026-08-29 17:55:00+00:00,2026-08-29 14:55:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 18:00:00+00:00,1.19813372,-0.0032615900000001,-0.0423162859999999,0.0411137140000001,1.1983,-0.0029000000000001,0,0,True,False,False,False,False,True,True,0.0001662799999999,0.00036159,0.08343,0.0043340524991013,0.0390546959999997,0.0443753040000003,0.0390546959999997,108.00823031609649,-0.0443753040000003,-0.0440137140000002,1.2012,1.1976753099999997,1.1989069399999996,1.2005753099999998,1.2018069399999998,-0.004131630000000053,-0.0016683700000001966,2026-08-29 18:10:00+00:00,2026-08-29 15:10:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 18:15:00+00:00,1.1984574,-0.00176712,-0.0423162859999999,0.0411137140000001,1.1983,-0.0019,0,0,True,False,False,False,False,True,True,0.0001573999999999,0.00013288,0.08343,0.0015927124535538,0.0405491659999999,0.0428808340000001,0.0405491659999999,305.1562763395495,-0.0428808340000001,-0.0430137140000001,1.2002,1.1976753099999997,1.1989069399999996,1.1995753099999997,1.2008069399999997,-0.003131629999999941,-0.0006683700000000847,2026-08-29 18:25:00+00:00,2026-08-29 15:25:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
2026-08-29 18:30:00+00:00,1.20505539,0.00669968,-0.0423162859999999,0.0411137140000001,1.2051,0.0068000000000001,0,0,True,False,False,False,False,True,True,4.461000000000048e-05,0.00010032,0.08343,0.0012024451636107,0.049015966,0.034414034,0.034414034,343.0426036681165,-0.034414034,-0.034313714,1.1983,1.2044753099999999,1.2057069399999998,1.1976753099999997,1.1989069399999996,0.005568370000000211,0.008031630000000067,2026-08-29 18:40:00+00:00,2026-08-29 15:40:00+00:00,True,True,True,0.0,CERTAIN_NEUTRAL
