time,ratio_arc,ratio_rest,abs_ratio_err
2026-09-08 22:15:00+00:00,1.29660671,1.2967,9.328999999991261e-05
2026-09-08 22:20:00+00:00,1.29608075,1.2962,0.00011925000000001518
2026-09-08 22:25:00+00:00,1.29712509,1.2973,0.00017490999999991708
2026-09-08 22:30:00+00:00,1.29573248,1.2957,3.24800000000014e-05
2026-09-08 22:35:00+00:00,1.29679479,1.2967,9.479000000012228e-05
2026-09-08 22:40:00+00:00,1.29610934,1.2962,9.065999999990915e-05
2026-09-08 22:45:00+00:00,1.29566061,1.2957,3.93899999999725e-05
2026-09-08 22:50:00+00:00,1.29603487,1.2962,0.00016513000000006883
2026-09-08 22:55:00+00:00,1.29750264,1.2973,0.0002026400000001427
2026-09-08 23:00:00+00:00,1.29824117,1.2983,5.88299999999542e-05
2026-09-08 23:05:00+00:00,1.29779872,1.2978,1.2799999999923983e-06
2026-09-08 23:10:00+00:00,1.29780022,1.2978,2.1999999999522402e-07
2026-09-08 23:15:00+00:00,1.29811358,1.2983,0.00018641999999990944
2026-09-08 23:20:00+00:00,1.29724714,1.2973,5.285999999982138e-05
2026-09-08 23:25:00+00:00,1.2981156,1.2983,0.00018439999999997347
2026-09-08 23:30:00+00:00,1.2990645,1.2989,0.00016450000000012288
2026-09-08 23:35:00+00:00,1.29914903,1.2994,0.00025097000000018355
2026-09-08 23:40:00+00:00,1.29797405,1.2978,0.00017405000000003668
2026-09-08 23:45:00+00:00,1.29704737,1.2973,0.0002526299999998649
2026-09-08 23:50:00+00:00,1.29663351,1.2967,6.649000000003014e-05
